Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
cupid speed dating,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
bengali matrimony search,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,10,0,10,0,10,0,0
rabbi yaacov deyo,EUR,10,Low,1,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
honest interracial date,EUR,10,Low,5,,,,,,,,40,10,10,10,10,10,10,10,10,10,10,10
saimurugamatri,EUR,10,Unknown,,,,,,,,,0,0,0,0,10,0,10,10,0,0,0,0
latin women seeking men,EUR,10,High,73,1.17,3.77,,,,,,10,10,10,10,10,10,10,10,10,10,20,10
speed dating for over 60s,EUR,10,High,86,0.76,2.95,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
asian speed dating events,EUR,10,Low,29,,,,,,,,0,10,0,10,10,10,10,20,10,0,10,10
sri sankara matrimony profile search,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,10,0,0,10,10,0,0
luke cuccurullo unplugged dating,EUR,10,Medium,43,,,,,,,,0,0,0,0,110,10,10,10,10,0,0,10
simply speed dating,EUR,10,Low,7,,,,,,,,0,0,10,0,0,0,10,10,10,10,10,10
sttmvadavalli,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,0,10,0,0,0,0,0
international speed dating,EUR,10,Low,21,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
interracial phone chat,EUR,10,High,74,0.76,1.35,,,,,,10,20,0,10,20,10,10,10,10,10,40,10
free african dating websites,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,0,0
kpj matrimony,EUR,10,Unknown,,,,,,,,,0,0,0,10,10,0,10,0,0,10,0,0
ladies looking for husband to marry,EUR,10,Unknown,,,,,,,,,10,10,10,20,10,0,0,0,0,0,0,0
women looking for men nearby,EUR,10,High,86,0.56,0.94,,,,,,10,10,10,0,10,10,10,10,10,10,0,10
speed dating sao paulo,EUR,10,Low,14,,,,,,,,0,10,10,10,10,0,10,0,10,10,10,10
interracial dating chat,EUR,10,Low,14,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
craigslist la women seeking men,EUR,10,Low,0,,,,,,,,10,10,20,20,20,10,10,10,10,10,10,10
free dating russian singles,EUR,10,Unknown,,,,,,,,,10,10,0,10,0,0,0,0,0,0,0,0
speed dating over 45,EUR,10,Low,29,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
2018 free dating sites,EUR,10,Medium,33,,,,,,,,40,10,10,10,10,10,10,10,0,10,10,10
korean speed dating,EUR,10,Low,26,0.86,4.74,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
nagarathar matrimony profile id search,EUR,10,Low,0,,,,,,,,10,10,0,0,0,0,0,10,0,0,0,10
speed date dating site,EUR,10,High,86,,,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
odia matrimony groom,EUR,10,Low,14,,,,,,,,0,0,0,0,0,0,0,10,0,0,0,10
speed dating saturday,EUR,10,Low,4,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
greek speed dating,EUR,10,Low,24,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
buzzfeed interracial,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
woman seeking man for relationship,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,10,0,10,10,10,10,0
speed dating for older adults,EUR,10,Medium,43,,,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
speed dating 2018,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,10,10,10,10,0,0
flirty9 online,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,0,10,10,0,0,0
sai sankara profile search by id,EUR,10,Unknown,,,,,,,,,0,0,10,0,0,10,10,0,0,0,0,0
bahamian dating websites,EUR,10,High,100,,,,,,,,10,0,10,10,10,10,10,0,10,10,10,10
single female looking for male,EUR,10,Medium,41,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
marrystreet matrimony,EUR,10,Unknown,,,,,,,,,0,0,10,10,10,0,10,0,0,0,0,0
rich ladies looking for men,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
older guys looking for younger,EUR,10,Medium,57,,,,,,,,10,10,10,30,20,0,0,10,10,10,0,10
sreerudra matrimony,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,10,0,0,10,0,0,0
women seeking m,EUR,10,Medium,50,,,,,,,,10,10,10,10,10,10,0,10,0,10,10,10
oriya matrimony profile search,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,0,0,0,10,0,0,0
buzzfeed interracial dating,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,0,10
muzmatch advert,EUR,10,Low,0,,,,,,,,0,10,0,0,10,0,0,0,0,10,0,10
mudaliyar matrimony tamil,EUR,10,Unknown,,,,,,,,,10,10,0,10,0,0,0,0,0,10,0,0
first dates speed dating,EUR,10,Low,7,,,,,,,,0,0,0,0,0,0,10,0,0,10,10,10
new free dating site 2018,EUR,10,High,67,,,,,,,,20,10,10,10,10,10,0,0,10,0,0,10
mobo free online dating,EUR,10,Unknown,,,,,,,,,0,10,10,10,0,10,10,0,10,10,10,0
black white dating sites free,EUR,10,Low,19,,,,,,,,20,10,10,10,10,10,10,10,0,0,10,10
girlsdateforfree website,EUR,10,Low,29,,,,,,,,10,10,10,10,10,0,0,10,10,10,10,10
jadoo matrimony,EUR,10,Low,0,,,,,,,,0,0,0,0,0,0,10,0,10,0,0,10
black woman looking for man,EUR,10,Medium,50,,,,,,,,0,10,10,10,10,10,0,10,0,10,10,10
fastlife speed dating,EUR,10,Low,10,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
second shaadi widow,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,10,0,0,0,0,10,0
woman seeking man classified ads,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
widow women seeking men,EUR,10,High,86,,,,,,,,0,0,10,10,10,0,10,10,10,10,10,10
nalaya bandham matrimony free search,EUR,10,Low,0,,,,,,,,10,10,0,0,0,0,10,0,0,0,10,10
speed dating 20,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
speed dating locations near me,EUR,10,Low,31,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
muzmatch halal,EUR,10,Low,0,,,,,,,,10,10,10,10,0,10,10,0,10,10,0,10
anywhere matrimony,EUR,10,Low,0,,,,,,,,0,0,0,0,0,10,0,0,0,0,0,10
free online interracial dating sites,EUR,10,Medium,33,,,,,,,,0,10,10,10,0,10,10,10,10,10,10,10
indian singles events,EUR,10,Low,24,,,,,,,,10,10,10,10,10,10,10,0,10,10,10,10
sai sankara matrimony brahmin,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0
guruvisionmatrimony,EUR,10,Unknown,,,,,,,,,0,0,0,10,10,0,0,0,0,0,0,0
devipillai matrimony,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,0,0,0,10,0,10,0
vip speed dating,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
muslims4marriage free,EUR,10,Unknown,,,,,,,,,50,10,10,10,10,0,0,10,0,0,0,0
woman saking man,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,0,0,10,10,10,10,0
interracial dating 2018,EUR,10,Low,0,,,,,,,,50,10,10,10,10,0,10,0,0,0,0,10
free hookup sites that work 2018,EUR,10,Unknown,,,,,,,,,70,10,10,0,0,0,0,10,0,10,0,0
white women seeking men,EUR,10,Low,19,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
company speed dating,EUR,10,Low,14,,,,,,,,10,10,0,10,10,0,10,10,10,10,10,10
city swoon events,EUR,10,Low,10,,,,,,,,0,10,10,10,10,10,10,0,10,10,10,10
kunbi vivah,EUR,10,Low,0,,,,,,,,0,0,0,0,10,0,0,0,0,0,0,10
cityswoon events,EUR,10,Low,14,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
marej buro,EUR,10,Low,0,,,,,,,,0,10,0,0,0,10,0,0,0,0,0,10
sri sai sankara matrimony profile search,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,0
naija dating site for singles,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,0,0,0,0,0,0
sai sankara profile search,EUR,10,Unknown,,,,,,,,,10,10,0,0,0,0,10,0,0,0,0,0
100 free christian interracial dating sites,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,0,0,10,10,10,0,0
vaniya marriage,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,0,0,0,0,0,0,0
thirumagal matrimony,EUR,10,Unknown,,,,,,,,,10,0,10,0,0,10,0,0,0,0,0,0
speed dating senior,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,0,10,0,0,10,0
local speed dating venues,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,10,10,10,0,0,10,0
tangowire interracial dating,EUR,10,Medium,58,0.18,1.42,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
facebook interracial dating site,EUR,10,Medium,50,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
aradanamatrimony view profile,EUR,10,Unknown,,,,,,,,,0,0,0,0,10,0,0,0,0,0,0,0
best free dating sites 2017,EUR,10,Low,26,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
arabian dating sites free,EUR,10,High,71,,,,,,,,10,10,0,10,10,10,0,0,0,0,0,10
anand maratha bride search,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,10,0,0,0,0
chq speed dating,EUR,10,Unknown,,,,,,,,,0,10,10,0,0,0,10,0,0,0,0,0
navri mile navryala matrimony,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0
naija sugar mummy dating site,EUR,10,Unknown,,,,,,,,,10,10,10,0,10,0,10,0,0,0,0,0
devasree matrimony,EUR,10,Unknown,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0
free dating site for interracial couples,EUR,10,High,100,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
sai sankara matrimony profile search,EUR,10,Unknown,,,,,,,,,0,10,0,10,0,0,0,0,0,0,0,0
free lesbian dating sights,EUR,10,High,71,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
tripurainfo matrimony,EUR,10,Unknown,,,,,,,,,0,0,10,10,0,0,0,0,0,0,0,0
aussie women seeking men,EUR,10,Low,0,,,,,,,,0,0,0,10,0,0,0,10,0,10,0,10
m4marry my profile,EUR,10,Unknown,,,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0
interracial meet up,EUR,10,Unknown,,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,0
nagarathar matrimony id search,EUR,10,Low,0,,,,,,,,0,0,0,0,0,0,10,0,0,0,0,10
hkspeeddating,EUR,10,Low,7,,,,,,,,0,10,10,0,0,10,10,10,0,10,10,10
women looking for men free classifieds,EUR,10,Low,0,,,,,,,,0,10,10,10,10,0,10,10,10,10,10,10
marumanam matrimony,EUR,10,Unknown,,,,,,,,,0,0,0,0,10,0,0,0,10,0,0,0
top 10 interracial dating sites,EUR,10,Medium,50,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
vaishnavi vadhu var,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0
man seeking woman for dating,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,0,10,10,10,0
arab women seeking men,EUR,10,Unknown,,,,,,,,,10,0,10,10,10,10,10,10,0,10,10,0
gujarati speed dating,EUR,10,Low,14,,,,,,,,10,10,10,0,10,10,10,10,0,10,10,10
100 free online interracial dating site,EUR,10,Unknown,,,,,,,,,10,10,20,10,10,0,10,0,0,0,0,0
mixed dating website,EUR,10,High,86,1.79,3.82,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
speed dating first dates,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,10,10,0,0
euttaranchal matrimonial site,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0
tamil speed dating,EUR,10,Low,5,,,,,,,,10,10,0,0,0,0,0,10,10,10,0,10
2connect speed dating,EUR,10,Unknown,,,,,,,,,0,0,10,0,0,0,0,10,0,0,0,0
best international interracial dating sites,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,0,10,0,0,0,0,0
interracial relationships australia,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,0,10,0,10,0,10
speed dating for over 40's,EUR,10,High,100,,,,,,,,10,10,10,0,0,10,10,10,0,0,0,10
connecting single free online dating sites,EUR,10,Unknown,,,,,,,,,0,0,10,10,10,10,10,0,0,0,0,0
raj tamil matrimony,EUR,10,Low,14,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
the speed dating,EUR,10,Low,9,,,,,,,,0,0,0,10,10,10,0,0,0,0,10,10
maratha marriage brides,EUR,10,Unknown,,,,,,,,,10,0,10,10,0,0,0,0,10,0,0,0
101 free christian dating site,EUR,10,Unknown,,,,,,,,,10,0,10,0,0,0,10,0,0,0,0,0
interracial dating international,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,0,10,10,10
eharmony interracial,EUR,10,Low,32,,,,,,,,10,10,10,0,0,10,0,10,10,10,10,10
ethnic speed dating,EUR,10,Medium,43,,,,,,,,10,10,10,10,10,10,10,10,0,0,10,10
women seeking men today,EUR,10,Medium,36,,,,,,,,0,10,0,10,10,10,0,10,0,0,0,10
shivapriya matrimony,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,10,0,0,0,0,0,0
white ladies looking for husband,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,0,0,0,0,0,0,0
asian and black interracial dating sites,EUR,10,Unknown,,,,,,,,,20,10,0,0,10,10,0,10,10,0,0,0
interracial dating in 2018,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,0,10,0
best interracial dating sites 2017,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,0,0,0,0,0,0,0
speed dating red deer,EUR,10,Unknown,,,,,,,,,0,10,0,10,0,10,0,0,0,0,0,0
free chat site for dating a foreign life partner,EUR,10,High,100,,,,,,,,0,10,0,0,0,0,0,0,0,0,10,10
free afrikaans dating sites,EUR,10,Unknown,,,,,,,,,0,0,0,0,10,10,0,0,0,0,0,0
soulmate speed dating,EUR,10,Unknown,,,,,,,,,0,0,10,0,10,0,0,10,10,10,0,0
thai girls looking for men,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,0,10,0,10,0,0,0
women seeking men i,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,10,10,0,10,10,0,0
women seeking men number,EUR,10,Unknown,,,,,,,,,10,0,10,0,0,0,0,0,0,0,0,0
one and only speed dating,EUR,10,High,100,,,,,,,,0,0,0,0,0,10,0,0,0,0,0,10
interracial web,EUR,10,Low,14,,,,,,,,0,10,10,10,0,10,10,10,10,10,0,10
quick event dating,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,10,10,10,10,10,0,0
vanniyar matrimony free search,EUR,10,Low,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,10,10
bengali speed dating,EUR,10,Low,0,,,,,,,,10,0,0,10,10,0,10,0,0,0,10,10
rich ladies looking for husband,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,0,0,0,0,10,10,0
weclick speed dating,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,10,0,10,10,10,0,0
women looking for men edenvale,EUR,10,Low,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
free chating and dating,EUR,10,Unknown,,,,,,,,,0,10,0,0,10,0,0,0,0,0,0,0
free russian personals website,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,10,0,0,0,0,0,0
speed dating english,EUR,10,Unknown,,,,,,,,,0,0,10,10,0,10,10,10,0,10,0,0
free chating and dating site,EUR,10,Unknown,,,,,,,,,0,10,0,0,0,10,10,10,0,0,0,0
www afroromance com interracial dating,EUR,10,Unknown,,,,,,,,,10,10,10,10,0,0,0,0,0,0,10,0
unsatisfied women seeking men,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,10,0,0,0,0
women seeking men cbe,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,10,0,0,0,0,0
meet and match speed dating,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,0,0,0,0,0,10,0
best interracial dating sites 2018,EUR,10,Medium,57,,,,,,,,10,10,10,10,0,0,0,0,0,0,10,10
speed dating high wycombe,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,10,10,0,0,0,0
interracial relationships 2018,EUR,10,Low,0,,,,,,,,10,10,10,0,10,0,10,0,0,0,0,10
jumbuck speed dating,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,0
girl seeking man for marriage,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,0,10,0,0,0,0,0
black dating for free online,EUR,10,High,86,,,,,,,,0,0,0,0,10,0,0,10,10,10,10,10
cycle speed dating,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,0,0,0,0,0,10,0
go speed dating,EUR,10,Unknown,,,,,,,,,0,0,10,10,10,10,10,0,0,0,0,0
women seeking men near to me,EUR,10,Unknown,,,,,,,,,0,10,0,0,10,0,0,0,0,10,0,0
speed dating 10 guys,EUR,10,Unknown,,,,,,,,,0,0,0,10,10,0,10,0,10,10,10,0
divorced woman seeking man on facebook,EUR,10,Unknown,,,,,,,,,0,0,10,10,10,0,0,0,10,0,0,0
afroromance site,EUR,10,Low,29,,,,,,,,0,10,0,0,0,0,0,0,0,0,10,10
alliance dates speed,EUR,10,Unknown,,,,,,,,,0,0,10,0,0,0,0,10,0,0,0,0
interracial dating sites international,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,10,0,0,10,10,10,0
women seeking men bellville,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,0,0,0,0,0,10,0
rich woman looking man,EUR,10,Unknown,,,,,,,,,10,0,10,0,0,0,0,0,0,0,10,0
speed dating north west,EUR,10,Unknown,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0
pilipinalove dating site,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0
women seeking men kr puram,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10,0
jam tree speed dating,EUR,10,Unknown,,,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0
dating sites for interracial singles,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,0,0,0,0,0,10,0
afroromance online dating,EUR,10,Unknown,,,,,,,,,0,0,0,0,0,0,10,0,10,0,0,0
interracial dating sites 2017,EUR,10,Unknown,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,0
smooch free dating site,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,0,0,0,0,0,0,0
women looking for men white river,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women seeking men primrose,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
indian matrimonial sites india indian matrimonial sites india,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women seeking men kengeri,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women looking for men cpt,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women looking for men embalenhle,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women looking for men scottsville,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
canayil matrimony,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
speed dating midlands,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
anand maratha divorcee bride,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women seeking men protea glen,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
pm matrimony,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women looking for men hatfield,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
rohinimatrimonial,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women looking for men daveyton,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women looking for men fordsburg,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women seeking men gezina,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women seeking men edenvale,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women looking for men yeoville,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
emirates woman looking for man,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women seeking men bellandur,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women seeking men cpt,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
dating free you,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women seeking men ferndale,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women seeking men banswadi,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
speed dating malaysian chinese,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
ballie ballerson speed dating,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
speed dating chq,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
m4 matrimony search by id,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women seeking men parow,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
speed dating teesside,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women looking for men rosettenville,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
women looking for men gezina,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women looking for men southgate,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
amberkarmatrimonial,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
south east speed dating,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women looking for men parow,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
asian d8ing events,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
nair mangalya matrimony,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
woman looking for men edenvale,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
life of line speed dating,EUR,0,Unknown,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
women seeking men kachiguda,EUR,,Unknown,,,,,,,,,,,,,,,,,,,,
