Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
jimny automatic,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
mobile auto technician,EUR,30,Medium,66,0.95,7.42,,,,,,20,50,30,20,20,20,30,20,20,20,20,10
honda civic automatic price,EUR,10,Medium,37,2.06,6.05,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
mini clubman automatic,EUR,10,Medium,51,0.72,3.82,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
auto collision technician,EUR,30,Low,28,2.37,11.34,,,,,,20,40,30,20,30,30,20,30,30,40,50,40
auto body paint technician,EUR,30,Low,20,0.34,6.47,,,,,,20,20,30,30,30,30,40,40,30,40,20,40
auto electrical technician,EUR,20,Low,31,2.99,13.24,,,,,,20,20,20,10,10,20,30,50,20,20,20,30
auto and manual car,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,20,10,20,10,10,10
best automatic cars 2018,EUR,10,Low,12,,,,,,,,20,20,10,10,10,10,10,10,10,10,10,10
hybrid certified mechanic,EUR,40,Medium,35,1.65,5.48,,,,,,70,30,20,20,70,40,30,30,70,20,20,20
lexus automatic,EUR,10,Medium,45,1,6.42,,,,,,10,10,10,10,10,10,10,10,20,20,10,10
subaru forester automatic,EUR,20,Medium,54,1.15,6.26,,,,,,20,10,10,20,10,10,20,10,20,10,20,10
ase certified technician near me,EUR,30,Low,26,1.09,9.78,,,,,,20,70,20,30,30,20,30,70,40,10,30,10
automotive service tech,EUR,20,Low,6,2.04,4.5,,,,,,20,10,20,20,20,20,30,30,20,20,30,30
mini cooper automatic cars for sale,EUR,10,High,97,0.55,2.46,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
master tech mechanic,EUR,30,Low,1,,,,,,,,20,40,50,20,20,30,50,30,40,30,20,10
semi auto gearbox,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
auto tech mechanic,EUR,30,Low,29,2.41,5.86,,,,,,30,20,50,20,20,20,20,20,30,10,20,30
ase certified master technician near me,EUR,30,Low,14,1.02,5.63,,,,,,10,20,40,10,20,90,20,20,10,20,40,70
used mazda 3 automatic,EUR,10,Medium,50,,,,,,,,20,10,10,10,10,10,10,10,10,10,10,10
asl jaguar xf,EUR,10,Low,2,,,,,,,,20,20,20,10,10,20,10,10,10,10,10,10
audi tt automatic for sale,EUR,10,Medium,43,0.42,4.66,,,,,,10,0,10,10,30,10,10,10,20,10,10,10
mitsubishi asx automatic,EUR,10,Low,4,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
8 ase certifications,EUR,30,Low,5,,,,,,,,30,20,30,30,10,20,30,30,50,50,40,30
ase licensed mechanic,EUR,30,Low,16,1.39,8.38,,,,,,30,30,30,20,20,30,40,40,30,40,30,20
gsr auto,EUR,10,Low,6,,,,,,,,10,10,10,10,10,20,10,20,10,20,10,10
chevrolet cruze automatic,EUR,10,Medium,61,,,,,,,,10,10,10,10,10,10,10,10,10,10,30,10
mobile car technician,EUR,20,Medium,62,1.44,7.42,,,,,,10,20,30,20,10,30,10,20,30,20,30,20
motor car motor car,EUR,10,Low,29,,,,,,,,10,10,10,0,10,0,10,10,10,10,10,10
automatic mini for sale,EUR,10,Medium,33,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
ase certified automotive technician,EUR,30,Low,22,0.95,4.49,,,,,,10,20,30,20,20,20,20,20,40,70,70,50
nexon automatic price,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,0,10,10,10
audi a5 automatic,EUR,10,Low,31,0.59,4.32,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
jaguar automatic,EUR,10,Medium,57,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
vehicle service technician,EUR,20,Low,13,2.28,9.45,,,,,,10,20,20,20,10,10,10,30,30,30,30,20
automotive technician mechanic,EUR,30,Low,27,2.52,7.56,,,,,,10,20,10,30,20,30,20,30,30,30,50,50
toyota rush automatic,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
land rover automatic,EUR,10,Medium,60,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
fiat automatic cars,EUR,10,Low,7,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
fiat punto automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
hyundai santa fe automatic,EUR,10,Medium,51,0.64,7.46,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
find ase certified mechanic,EUR,30,Low,28,1.22,6.74,,,,,,20,40,30,20,40,30,30,40,40,30,50,20
auto service tech,EUR,20,Low,12,2.41,12.23,,,,,,20,20,40,20,20,30,20,30,20,30,20,20
mercedes tiptronic,EUR,10,High,89,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
mercedes gla automatic,EUR,10,Low,23,0.45,3.68,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
master auto mechanic,EUR,30,Low,19,1.95,5.62,,,,,,30,40,20,40,40,30,10,30,30,20,10,20
crafter auto,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
audi q2 automatic,EUR,10,Low,0,,,,,,,,0,0,10,0,10,10,10,10,10,10,10,10
nissan sunny automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,0,10,10,10,10
toyota avensis automatic,EUR,10,Low,0,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
ase diesel mechanic,EUR,30,Low,17,,,,,,,,40,90,50,10,10,10,10,30,20,20,20,10
best automatic car for ladies,EUR,10,Low,7,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
ase service advisor,EUR,30,Low,5,,,,,,,,30,20,30,20,30,40,20,20,20,20,30,20
mercedes automatic car,EUR,10,Low,24,1.47,2.06,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
elantra automatic,EUR,10,Medium,57,4.7,8.99,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
ase certified diesel mechanic,EUR,30,Medium,37,1.26,10.19,,,,,,20,20,20,20,30,20,20,30,40,30,30,30
used ford fiesta automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
vw beetle convertible automatic for sale,EUR,10,High,71,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
alfa romeo giulietta automatic,EUR,10,Medium,37,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
scorpio automatic price,EUR,10,Low,0,,,,,,,,10,10,0,10,0,10,10,10,0,10,10,10
hilux automatic,EUR,10,Low,0,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
mini convertible automatic,EUR,10,Medium,57,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
auto body technicians looking for work,EUR,30,High,86,1.6,17.01,,,,,,50,70,50,40,20,30,30,20,20,10,10,10
toyota corolla automatic gearbox,EUR,10,High,100,,,,,,,,10,10,0,10,10,10,10,10,10,10,10,10
smart forfour automatic,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,10,10,10,10,10,10,0
ase car,EUR,20,Low,3,,,,,,,,10,10,10,20,20,20,10,10,20,20,30,30
2nd hand automatic cars,EUR,10,Low,24,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
last year an automotive technician,EUR,30,Low,7,,,,,,,,20,30,30,30,30,30,20,10,20,30,40,10
auto mechanic work,EUR,20,High,72,1.74,4.92,,,,,,20,20,20,20,20,20,20,20,20,20,20,20
ford fiesta automatic for sale near me,EUR,10,Medium,51,0.58,5.4,,,,,,10,10,10,0,10,10,0,10,10,10,0,10
car electrical technician,EUR,20,Low,24,2.7,22.77,,,,,,20,40,20,20,10,10,10,10,20,10,20,10
automotive mechanic technician,EUR,20,Medium,40,2.86,16.62,,,,,,10,20,20,10,20,20,20,30,20,40,20,10
mercedes vito automatic,EUR,10,Low,24,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
kia rio automatic for sale,EUR,10,High,67,,,,,,,,10,10,10,0,0,10,10,10,10,10,10,10
high performance engine technician,EUR,20,Low,26,0.61,13.44,,,,,,20,10,20,20,20,10,20,20,40,30,30,10
used vw beetle automatic for sale,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
mercedes automatic gearbox,EUR,10,Low,19,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automatic 4x4 for sale,EUR,10,Unknown,,,,,,,,,10,10,30,10,0,10,10,10,0,0,10,0
automatic suv for sale,EUR,10,Low,20,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
honda automatic for sale,EUR,10,Medium,54,0.67,2.28,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
vw touran automatic,EUR,10,Low,9,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
kia ceed automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,0,10
ase automotive technician,EUR,20,High,100,0.42,15.2,,,,,,10,10,10,10,10,20,10,20,20,50,50,20
fiat 500 automatic for sale near me,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
car electrical technician near me,EUR,20,Medium,37,,,,,,,,50,10,10,10,20,20,10,20,20,20,20,10
used mini automatic,EUR,10,Medium,40,,,,,,,,0,10,10,10,10,10,10,0,10,10,10,10
chevrolet aveo automatic,EUR,10,Low,12,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
vw golf automatic for sale,EUR,10,High,91,0.49,6.54,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
fiat 500c automatic,EUR,10,Medium,40,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
automotive glass technician,EUR,10,Low,21,,,,,,,,10,20,20,20,10,20,10,10,10,10,10,10
honda beat second,EUR,10,Low,0,,,,,,,,0,10,10,10,0,10,0,10,10,0,0,10
car body technician,EUR,20,Low,18,1.94,4.37,,,,,,10,10,10,20,20,20,10,20,10,10,10,20
mazda 3 automatic for sale,EUR,10,High,79,,,,,,,,10,0,10,10,10,10,10,10,10,0,10,10
nissan terrano automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,0,10,10,0,10,10
ase certified repair facility near me,EUR,20,Low,14,1.78,12.21,,,,,,20,30,40,10,10,20,30,10,20,40,20,30
automotive technicians group,EUR,20,Low,10,2.23,8.63,,,,,,20,30,20,30,20,20,20,30,20,20,20,20
kia automatic used cars for sale,EUR,10,Low,0,,,,,,,,0,10,10,10,10,10,0,10,10,10,10,10
volvo c30 automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,20,10
penn foster auto repair technician,EUR,20,Low,24,3.61,18.99,,,,,,10,10,10,10,10,10,30,50,20,20,40,50
honda crv automatic for sale,EUR,10,Medium,49,0.53,8.07,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
toyota vios automatic,EUR,10,Low,11,,,,,,,,10,10,0,10,10,10,10,10,10,0,10,10
auto glass technician near me,EUR,20,High,80,2.58,10.33,,,,,,0,0,0,20,40,30,40,40,30,30,30,20
vw caddy automatic,EUR,10,Low,11,,,,,,,,10,10,0,10,10,10,10,10,0,10,10,10
audi automatic gearbox,EUR,10,Low,19,,,,,,,,10,10,0,10,10,10,10,10,10,10,10,10
auto ac technician near me,EUR,20,Medium,52,,,,,,,,10,10,10,50,20,50,30,40,20,10,10,10
hyundai i10 automatic for sale,EUR,10,Low,14,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
automatic cars for sale ebay,EUR,10,High,71,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
bmw automotive technician,EUR,20,Low,21,3.3,39.96,,,,,,10,20,10,20,30,10,20,10,30,20,20,20
audi a6 automatic,EUR,10,High,100,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
harrier automatic price,EUR,10,Low,0,,,,,,,,0,0,10,10,10,10,10,10,0,10,10,10
car service technician,EUR,10,Medium,35,1.5,12.73,,,,,,10,10,10,10,10,10,10,20,20,20,10,10
ase master automotive technician,EUR,20,Medium,45,1.78,14.53,,,,,,20,30,10,40,10,10,10,30,20,30,30,30
passat automatic,EUR,10,Low,29,0.65,5.86,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
uti diesel tech,EUR,20,Low,22,6.99,15.83,,,,,,50,40,30,20,10,10,10,20,10,10,20,10
automotive service technician mechanic,EUR,20,Low,3,,,,,,,,10,10,10,10,40,30,40,30,30,20,10,30
automatic estate cars,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
used honda crv automatic,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
honda civic 2018 automatic,EUR,10,Medium,39,2.52,7.97,,,,,,20,10,10,10,10,10,20,10,10,10,10,10
audi q5 automatic,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
lincoln tech auto body,EUR,20,Low,32,5.04,10.73,,,,,,10,20,20,20,20,20,20,10,20,20,30,30
bangla auto,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
cruze automatic,EUR,10,Medium,43,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
crv automatic,EUR,10,Medium,57,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
bmw step auto,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,0,10,10
vo tech auto body,EUR,20,Low,21,3.59,8.99,,,,,,20,10,10,20,20,20,20,20,20,20,30,20
vw passat automatic,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
suv automatic cars,EUR,10,Low,14,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
volvo v60 automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
toyota automatic for sale,EUR,10,High,71,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
toyota hilux automatic for sale,EUR,10,Low,29,,,,,,,,0,10,10,10,10,0,10,10,0,10,10,10
entry level auto tech,EUR,20,Low,10,0.34,14.57,,,,,,10,10,10,20,20,20,20,40,20,20,20,30
local diesel mechanic shops,EUR,20,Low,14,,,,,,,,30,10,20,10,70,10,10,10,10,10,10,70
hexa automatic,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
iatn members,EUR,20,Low,0,,,,,,,,10,10,10,10,10,10,40,70,20,10,10,10
automatic diesel cars for sale,EUR,10,High,86,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
nissan almera automatic,EUR,10,Low,0,,,,,,,,10,10,10,0,0,10,10,10,10,10,0,10
volkswagen passat automatic,EUR,10,Medium,37,1.03,5.95,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
golf 4 automatic,EUR,10,Low,0,,,,,,,,0,10,10,10,0,10,10,0,10,10,10,10
hyundai ix35 automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,0,10,10,10,10,10,0,10
asa certified mechanic,EUR,20,Low,13,,,,,,,,10,20,20,20,20,20,30,20,20,10,10,10
most reliable automatic cars,EUR,10,Low,0,,,,,,,,0,10,10,10,10,10,0,10,10,10,10,10
mazda mx5 automatic for sale,EUR,10,Medium,46,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
mercedes benz automotive technician,EUR,20,Low,19,2.06,14.03,,,,,,20,30,20,20,20,20,10,10,10,10,10,10
new automatic cars for sale,EUR,10,Medium,33,,,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
vw t roc automatic,EUR,10,Low,0,,,,,,,,0,10,10,0,10,10,10,0,10,10,10,10
auto repair tech,EUR,20,Low,16,2.41,12.86,,,,,,10,20,10,20,10,10,10,30,10,20,20,20
licensed automotive technician,EUR,10,Low,13,1.45,5.25,,,,,,20,10,10,20,10,10,10,10,10,10,20,10
toyota automatic used cars,EUR,10,Medium,57,,,,,,,,10,10,10,0,0,10,10,10,10,10,10,10
car repair technician,EUR,10,Low,32,2.41,12.54,,,,,,10,10,20,10,10,10,10,20,20,10,20,10
uti auto mechanic,EUR,20,Low,14,3.85,47.12,,,,,,10,10,20,20,40,20,20,20,20,10,10,20
automotive refinishing technician,EUR,10,Low,21,,,,,,,,10,10,10,20,10,10,10,10,10,10,10,10
automatic first cars,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
licensed auto mechanic near me,EUR,20,Medium,35,2.89,17.99,,,,,,10,10,10,10,10,10,40,30,20,20,30,10
certified auto tech,EUR,20,Low,11,17.99,17.99,,,,,,10,10,20,10,10,20,10,20,30,30,20,20
bmw x3 automatic,EUR,10,Medium,37,0.74,5.98,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
jeep diesel automatic,EUR,10,Low,14,,,,,,,,10,10,0,10,10,0,10,10,0,10,10,10
ase certified master mechanic,EUR,20,Low,6,,,,,,,,20,20,10,20,10,20,10,20,30,20,10,20
fiat 500 convertible automatic,EUR,10,Low,26,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
ase auto body,EUR,20,Low,27,2.28,3.6,,,,,,10,30,20,30,20,20,10,10,20,10,10,10
toyota corolla automatic for sale,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,10,10,10,10,10,10,0
vw automatic for sale,EUR,10,High,90,,,,,,,,0,10,10,10,10,10,10,10,10,10,0,10
volvo xc60 automatic,EUR,10,High,71,,,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
ford fiesta automatic price,EUR,10,Low,0,,,,,,,,0,10,10,10,10,10,10,10,10,10,0,10
carmax automotive technician,EUR,20,Low,15,2.78,4.5,,,,,,20,20,20,10,10,20,20,20,10,20,10,20
ase auto mechanic,EUR,20,Low,9,,,,,,,,10,20,10,10,30,20,20,30,20,10,10,10
hyundai accent automatic price,EUR,10,Medium,57,,,,,,,,0,0,0,10,10,10,10,10,10,10,0,10
today's technician automotive heating & air conditioning,EUR,10,High,100,,,,,,,,10,10,10,10,10,10,20,10,20,50,10,10
ase certified tech,EUR,20,Low,11,0.79,14.84,,,,,,10,20,10,20,20,30,20,20,20,20,20,20
highest paid auto technician,EUR,20,Low,6,,,,,,,,30,20,40,10,10,10,10,10,10,20,20,10
mazda 5 automatic,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
iatn automotive,EUR,20,Low,0,,,,,,,,10,40,40,10,10,10,10,10,20,10,10,10
fiat doblo automatic,EUR,10,Low,0,,,,,,,,10,10,0,10,10,10,0,10,0,10,10,10
ebay automatic cars,EUR,10,High,100,,,,,,,,0,0,10,10,10,10,10,0,0,0,0,10
auto bangla,EUR,10,Unknown,,,,,,,,,10,10,10,0,0,10,0,0,10,10,10,0
automotive and diesel mechanic,EUR,20,Medium,37,1.35,58.21,,,,,,20,30,10,10,10,20,20,10,10,10,10,10
used ford focus automatic,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,10,10,10,10,10,0,0
dzire automatic price,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,0,0,0,0,10
seat ateca automatic,EUR,10,Unknown,,,,,,,,,10,0,0,0,0,10,10,10,10,0,10,0
today's technician automotive brake systems,EUR,10,High,100,,,,,,,,10,30,20,10,10,10,10,10,10,10,20,20
highest paid automotive technician,EUR,20,Low,5,,,,,,,,10,10,10,30,20,10,10,10,20,10,30,10
automatic golf for sale,EUR,10,Low,14,,,,,,,,0,0,10,10,10,0,10,10,10,10,10,10
used mini countryman automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automotive engine performance technician,EUR,20,Low,5,,,,,,,,10,10,20,10,10,20,10,20,20,20,30,10
volvo xc40 t3 automatic,EUR,10,Low,0,,,,,,,,0,10,0,10,0,0,10,10,10,10,0,10
automotive technician bls,EUR,20,Low,9,11.19,42.99,,,,,,10,10,10,30,10,10,20,10,10,20,20,20
automotive lift techs,EUR,20,High,79,2.62,5.37,,,,,,10,10,30,20,10,10,10,20,20,10,10,20
audi a4 automatic gearbox,EUR,10,High,100,,,,,,,,10,10,10,0,0,10,10,10,10,10,10,10
mini countryman automatic for sale,EUR,10,Medium,57,,,,,,,,0,10,10,0,10,10,10,10,0,10,0,10
ford focus automatic gearbox,EUR,10,Low,14,,,,,,,,0,0,10,10,10,10,10,10,0,10,10,10
bmw auto gearbox,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
manual to auto conversion cost,EUR,10,Low,0,,,,,,,,0,10,10,10,0,10,10,10,10,10,10,10
service advisor ase,EUR,10,Low,0,,,,,,,,10,20,20,20,10,10,10,20,10,10,20,10
technician auto,EUR,10,Low,17,,,,,,,,20,20,10,10,10,10,10,10,10,10,20,10
honda cvt gearbox,EUR,10,High,86,,,,,,,,10,10,0,0,10,10,0,10,10,10,10,10
entry level auto technician,EUR,10,Low,20,,,,,,,,20,30,20,20,10,10,10,20,10,10,10,10
auto mini countryman,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,0,0,10,10
automotive electronics technician,EUR,10,Low,6,,,,,,,,20,10,10,10,10,10,10,10,20,10,30,10
kia venga automatic,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,0,0,0,10,0,0,0
mazda 2 automatic for sale,EUR,10,Medium,57,,,,,,,,0,0,10,0,10,0,10,10,0,10,10,10
auto ac technician,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,20,10,10,10,10
nexon diesel automatic,EUR,10,Unknown,,,,,,,,,10,10,10,0,10,10,10,10,0,0,10,0
bmw 1 series automatic for sale,EUR,10,Low,14,,,,,,,,0,10,10,10,10,0,10,0,10,0,10,10
toyota automatic gearbox,EUR,10,Medium,61,,,,,,,,10,0,10,10,0,10,0,10,10,10,10,10
golf 5 automatic,EUR,10,Medium,57,,,,,,,,10,0,10,0,0,10,10,0,10,0,10,10
entry level auto mechanic,EUR,10,Low,27,0.38,19.93,,,,,,10,20,10,10,10,10,10,20,10,10,10,20
best automatic cars for new drivers,EUR,10,Medium,50,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
today's technician basic automotive service and systems,EUR,10,High,100,,,,,,,,20,10,10,10,0,10,10,40,10,20,10,10
ase certified auto repair,EUR,10,Low,6,,,,,,,,20,30,20,30,20,10,10,10,10,10,10,20
a star automatic,EUR,10,Low,0,,,,,,,,0,0,0,10,10,10,0,10,10,10,0,10
fiat 500 automatic price,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automatic ford cars for sale,EUR,10,Medium,50,,,,,,,,0,0,10,0,10,10,10,10,10,10,10,10
mobile automotive technician,EUR,10,Medium,44,0.9,7.42,,,,,,10,10,20,10,10,10,10,10,10,10,10,20
mini automatic gearbox,EUR,10,Low,14,,,,,,,,10,0,0,10,10,10,10,0,0,10,10,10
automotive technician valvoline,EUR,10,Low,11,2.97,18.45,,,,,,0,10,20,20,20,10,20,20,10,10,10,10
looking for automotive technician,EUR,10,High,75,1.91,16.78,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
ford fiesta 2018 automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,0,0,10,10,10,10,10,10
new ford fiesta automatic,EUR,10,Unknown,,,,,,,,,10,0,10,10,10,10,10,10,10,10,0,0
mehran automatic,EUR,10,Unknown,,,,,,,,,10,10,10,0,10,10,0,10,0,10,0,0
audi a4 automatic for sale,EUR,10,Low,0,,,,,,,,10,10,10,10,0,10,10,10,10,10,10,10
honda civic diesel automatic,EUR,10,Low,0,,,,,,,,10,10,0,0,0,10,0,0,10,0,10,10
an auto mechanic,EUR,10,High,90,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
auto mechanic technology,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,10,30,10
auto collision repair technician,EUR,10,Low,29,4.53,18.26,,,,,,10,10,10,20,10,10,10,10,10,20,20,10
highest paid auto body technician,EUR,10,Low,14,,,,,,,,20,10,20,10,10,20,10,10,10,10,20,10
volvo xc40 automatic,EUR,10,Medium,48,,,,,,,,0,0,0,10,10,0,10,10,10,0,10,10
twingo automatic,EUR,10,Unknown,,,,,,,,,0,10,10,10,0,10,0,10,0,10,10,0
austin maxi 1750 automatic,EUR,10,Low,0,,,,,,,,10,10,50,10,10,10,0,10,10,0,10,10
fiat 500 automatic gearbox,EUR,10,High,100,,,,,,,,10,0,10,10,10,10,10,0,10,10,10,10
chevrolet spark automatic for sale,EUR,10,Low,0,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
general automotive technician,EUR,10,Low,12,,,,,,,,10,20,10,10,10,20,10,10,10,10,10,10
i10 automatic car price,EUR,10,Low,29,,,,,,,,10,10,0,10,10,10,0,0,10,0,0,10
fiat ducato automatic,EUR,10,Unknown,,,,,,,,,0,0,0,10,0,0,10,10,10,10,0,0
qualified auto mechanic,EUR,10,Low,30,1.96,7.7,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
sx4 automatic,EUR,10,Medium,60,,,,,,,,0,10,10,10,0,10,10,10,0,10,10,10
best diesel automatic car,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,0,0,0,10,10,10,0
honda supra fit 2004,EUR,10,Unknown,,,,,,,,,10,0,0,10,0,10,10,0,0,0,10,0
vw golf automatic diesel,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,0,0,10,10,10,10
i10 automatic car,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,10,10,10,10,10,10,0
hyundai amt cars,EUR,10,Low,0,,,,,,,,10,10,0,0,10,10,0,10,10,0,0,10
today's technician automotive engine performance,EUR,10,High,84,,,,,,,,20,10,10,10,10,10,10,10,10,10,10,10
chevrolet beat automatic,EUR,10,Low,6,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
chrysler level 1 technician,EUR,10,Medium,34,,,,,,,,20,30,10,20,20,10,10,10,10,10,10,10
buy used automatic car,EUR,10,High,100,,,,,,,,10,10,10,10,10,10,10,10,10,0,10,10
mini convertible automatic for sale,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,10,0,10,10,10,10
ford fiesta automatic 2018,EUR,10,Medium,57,,,,,,,,10,10,10,0,0,10,10,10,10,0,0,10
audi s1 automatic,EUR,10,Low,29,,,,,,,,0,0,0,10,0,10,10,10,10,10,0,10
audi automatic for sale,EUR,10,Unknown,,,,,,,,,10,0,10,10,10,10,10,10,10,10,0,0
honda automatic cars for sale,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,0,0,10,10,10,10
isuzu automatic,EUR,10,Low,24,,,,,,,,10,0,10,0,0,10,10,10,0,10,0,10
vios automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,0,0,10,0,0,10
a level automotive technician,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,20,10,10
ford endeavour automatic,EUR,10,Unknown,,,,,,,,,0,10,0,10,10,10,0,0,0,0,10,0
ford fiesta automatic ecoboost,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,0,0,0,0,10,10,0
automotive technician indeed,EUR,10,Low,12,2.59,8.68,,,,,,10,10,10,10,10,10,10,10,10,10,10,20
skilled automotive service,EUR,10,Low,6,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
used suv automatic,EUR,10,Medium,57,,,,,,,,0,0,10,10,10,10,10,10,10,10,10,10
master car mechanic,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
