Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
elbow veil,EUR,70,High,100,0.25,0.94,,,,,,20,40,50,70,70,50,70,90,110,90,50,50
wedding cake size for 150 guests,EUR,70,Medium,64,,,,,,,,30,70,50,90,50,90,110,50,90,70,90,50
alien wedding cake,EUR,70,Low,28,,,,,,,,90,90,50,90,110,70,90,110,90,40,20,30
one tier wedding cake with cupcakes,EUR,50,High,88,,,,,,,,20,40,50,40,40,50,50,90,90,50,50,40
amethyst geode cake,EUR,70,High,100,,,,,,,,30,50,50,70,40,50,50,90,110,70,70,70
wedding cake for 150,EUR,70,High,100,,,,,,,,40,140,90,70,50,90,90,90,90,70,70,20
wedding proposal planner,EUR,50,High,95,1.47,4.51,,,,,,50,50,50,50,30,50,70,50,90,70,70,70
wedding invitation cards for friends,EUR,20,High,94,1.43,4.84,,,,,,10,10,10,10,10,20,20,20,20,30,20,20
suspended cake,EUR,70,High,98,,,,,,,,90,90,70,90,70,70,70,90,90,70,70,40
vegan wedding cake near me,EUR,70,High,74,,,,,,,,30,70,90,90,110,70,110,90,90,70,50,50
baby blue wedding cake,EUR,50,High,100,,,,,,,,20,40,30,40,40,50,70,110,90,90,70,70
nikah invitation,EUR,30,High,100,0.9,2.86,,,,,,10,20,20,10,20,10,40,40,20,50,30,30
german wedding cake,EUR,70,Medium,41,,,,,,,,70,50,50,50,50,70,70,90,110,50,70,90
acme wedding cakes,EUR,90,Medium,51,,,,,,,,50,140,90,110,90,70,70,90,110,70,70,70
laser cut wedding,EUR,40,High,97,2.2,5.62,,,,,,30,40,50,20,40,30,30,70,70,40,50,70
wedding planner proposal,EUR,70,High,100,1.92,8.43,,,,,,40,70,70,40,70,50,50,90,70,70,90,70
affordable veils,EUR,90,High,100,0.39,0.9,,,,,,50,110,110,110,90,70,110,70,90,70,70,50
wedding drip cake,EUR,30,Medium,61,,,,,,,,10,20,20,30,30,20,30,50,50,50,50,30
wedding cake for 200,EUR,70,High,100,,,,,,,,40,90,70,70,110,70,70,70,110,90,70,70
blue lace cakes,EUR,90,Medium,34,,,,,,,,50,50,70,110,90,90,90,110,90,70,90,90
publix wedding cakes prices 2018,EUR,90,High,90,,,,,,,,110,260,140,110,70,50,50,50,40,20,20,20
peacock theme cake,EUR,50,High,100,,,,,,,,20,40,30,30,20,20,30,50,90,90,90,70
wedding planner for destination wedding,EUR,90,High,89,2.19,5.71,,,,,,70,140,90,110,90,90,110,90,110,90,70,70
popular wedding cakes,EUR,70,High,86,,,,,,,,30,90,70,90,40,50,70,110,70,70,90,50
fake wedding cakes for sale,EUR,70,High,100,0.2,1.8,,,,,,30,40,50,90,110,50,90,110,110,90,50,90
mini birdcage veil,EUR,50,High,100,,,,,,,,30,40,40,50,40,50,90,90,70,50,50,70
planning a wedding in 5 months,EUR,90,Low,30,1.08,4.52,,,,,,110,170,90,90,110,110,70,50,40,50,70,50
david's bridal birdcage veil,EUR,90,High,100,2.35,3.37,,,,,,70,110,70,110,70,90,90,110,90,70,90,50
diva bridal boutique,EUR,30,High,76,2.25,10.93,,,,,,10,70,30,70,40,30,20,20,20,30,20,20
best invitation card,EUR,20,High,100,1.6,4.68,,,,,,10,10,20,20,10,30,20,20,20,10,20,30
catholic wedding planner,EUR,110,High,85,1.41,2.72,,,,,,90,140,90,110,90,140,90,170,110,140,140,140
wedding invitation entourage,EUR,40,High,100,,,,,,,,10,30,30,20,30,30,30,40,50,40,50,30
the knot wedding cakes,EUR,90,Low,12,0.61,2.39,,,,,,70,110,110,110,90,110,90,90,90,110,90,70
banana wedding cake,EUR,50,Low,5,,,,,,,,40,50,50,50,50,50,90,70,70,70,70,50
flyaway veil,EUR,70,High,100,,,,,,,,50,70,70,50,50,70,70,90,70,70,70,70
mother of the bride dresses summer 2018,EUR,20,High,100,,,,,,,,30,90,70,20,10,10,10,0,0,0,10,10
bridal party dressing gowns,EUR,10,High,100,0.41,0.85,,,,,,10,20,10,10,10,30,20,20,20,10,10,10
wedding planning packages and prices,EUR,70,High,100,1.01,2.24,,,,,,170,210,70,110,70,50,50,40,20,50,40,30
silver wedding card,EUR,20,High,76,,,,,,,,20,20,10,10,10,10,20,30,20,30,50,20
lake tahoe wedding planner,EUR,110,Medium,35,1.71,4.09,,,,,,90,210,140,140,90,110,90,110,140,90,140,90
maria b bridal collection 2018,EUR,30,High,100,,,,,,,,170,90,20,30,30,10,10,10,10,10,10,10
justin alexander 2018,EUR,30,High,96,0.76,0.76,,,,,,50,40,20,20,20,20,30,30,30,30,30,40
british wedding cake,EUR,70,High,72,,,,,,,,70,90,50,70,50,50,70,110,50,70,50,70
trendy wedding cakes,EUR,70,High,100,,,,,,,,30,50,40,40,50,30,40,90,110,110,90,50
best veil for mermaid dress,EUR,70,High,100,,,,,,,,30,70,70,50,70,50,50,110,70,70,70,50
sangeet invitation card,EUR,30,High,100,0.96,2.29,,,,,,10,30,10,10,10,10,40,30,40,30,20,70
bridesmaid cake,EUR,70,High,100,,,,,,,,30,70,50,70,50,50,70,90,70,90,70,70
rustic wedding card,EUR,40,High,100,1.5,2.88,,,,,,20,20,30,20,20,30,50,70,90,70,50,50
bride vale,EUR,50,High,91,,,,,,,,70,90,70,50,20,40,30,70,70,70,70,30
reception look for bride,EUR,10,High,90,,,,,,,,10,10,10,10,10,10,20,30,10,10,40,30
first holy communion headpieces,EUR,70,High,75,,,,,,,,70,90,110,170,210,40,10,10,10,10,10,10
elderflower lemon cake,EUR,50,Medium,56,,,,,,,,50,50,50,70,50,90,50,50,40,20,10,10
silk chiffon veil,EUR,50,High,100,,,,,,,,40,70,90,90,50,50,50,50,70,30,40,30
creative cake toppers,EUR,70,High,100,,,,,,,,50,70,90,90,70,50,70,70,90,70,50,40
simple buttercream wedding cakes,EUR,70,Low,1,,,,,,,,30,50,40,50,40,40,70,140,110,110,90,50
best destination wedding planners,EUR,50,High,100,1.89,5.58,,,,,,50,90,50,50,70,40,70,50,40,30,50,50
planning a wedding in 8 months,EUR,90,Low,23,0.86,3.54,,,,,,110,210,140,90,40,30,40,50,50,90,70,70
black veil halloween,EUR,50,High,100,,,,,,,,0,10,0,10,0,10,10,10,20,90,480,20
mother of the bride sale,EUR,20,High,100,,,,,,,,10,20,20,30,20,20,10,20,10,20,30,10
floral wedding cards,EUR,20,High,100,1.19,2.52,,,,,,10,10,10,20,20,10,10,40,30,40,20,20
3 tier rustic wedding cake prices,EUR,40,High,95,,,,,,,,20,50,70,10,10,20,30,40,50,110,50,50
knot wedding planner,EUR,90,High,100,0.34,2.56,,,,,,110,110,90,70,70,90,50,70,70,50,70,110
small 3 tier cake,EUR,70,High,99,,,,,,,,20,40,50,50,50,50,70,90,70,70,90,50
confetti wedding cake,EUR,70,High,92,,,,,,,,20,70,40,50,50,40,50,110,90,90,70,70
wedding cake floral,EUR,50,High,90,,,,,,,,30,40,30,40,30,40,40,70,90,50,90,50
vista wedding invitations,EUR,50,High,100,1.19,4.3,,,,,,50,70,110,90,70,70,70,40,30,50,40,20
bridal gowns 2018,EUR,70,High,100,,,,,,,,320,140,110,50,20,20,20,20,10,10,20,10
gatsby theme cake,EUR,40,High,100,,,,,,,,10,40,30,30,30,20,50,40,70,70,90,50
affordable wedding planners near me,EUR,90,Medium,54,1.38,4.14,,,,,,140,110,140,110,90,40,70,70,70,50,70,30
gali karten bridal,EUR,50,High,76,,,,,,,,110,140,90,40,20,30,40,70,50,30,30,20
aliexpress wedding invitations,EUR,50,High,100,0.2,3.97,,,,,,20,70,40,110,50,50,40,30,20,20,50,50
ebay veil,EUR,70,High,100,,,,,,,,140,70,50,70,90,70,50,40,50,30,40,70
3d invitation card,EUR,30,High,100,1.12,2.78,,,,,,20,30,20,20,40,70,30,30,30,20,40,40
professional wedding planner,EUR,70,High,93,1.27,3.58,,,,,,50,90,70,70,50,50,50,50,140,70,40,50
the best wedding cakes,EUR,50,High,100,1.23,2.19,,,,,,40,30,50,50,40,30,50,50,90,70,110,50
barely there veil,EUR,30,High,100,,,,,,,,10,40,10,20,30,20,30,30,70,50,10,30
the ultimate wedding planner,EUR,50,High,100,0.22,2.5,,,,,,90,140,40,40,20,40,30,30,30,90,70,70
best veil for ball gown,EUR,50,High,100,0.23,1.07,,,,,,40,70,50,50,30,70,50,110,70,50,40,50
stunning wedding cakes,EUR,50,High,100,,,,,,,,20,50,30,20,30,40,40,90,50,50,70,40
veil net,EUR,40,High,99,,,,,,,,50,50,40,50,50,40,50,40,40,30,30,70
online wedding card printing,EUR,20,High,100,1.89,4.51,,,,,,10,20,10,20,20,20,30,20,30,20,30,50
ferrero rocher wedding cake,EUR,30,High,100,,,,,,,,30,30,30,30,20,10,20,30,50,40,40,50
wedding tiara with veil attached,EUR,50,High,100,,,,,,,,50,90,40,30,50,40,30,70,30,40,140,70
meghan markle's wedding cake,EUR,70,Low,21,,,,,,,,70,90,50,70,50,110,70,70,70,70,70,40
simple wedding cupcakes,EUR,50,High,100,,,,,,,,20,40,30,40,30,40,70,70,140,90,50,40
unusual wedding cakes modern,EUR,40,High,95,,,,,,,,10,40,50,40,40,30,50,50,40,40,30,20
planning a wedding in 9 months,EUR,70,Medium,42,3.26,10.12,,,,,,110,170,70,40,30,40,50,70,90,90,70,90
wedding specialist,EUR,40,Low,9,0.75,1.91,,,,,,20,40,40,40,50,40,40,40,50,50,20,30
dress veil,EUR,50,High,100,,,,,,,,70,40,50,50,30,40,50,50,40,50,50,70
marriage reception invitation,EUR,20,High,100,0.98,4.16,,,,,,10,30,10,20,30,20,20,20,10,20,30,20
sylvia weinstock most expensive cake,EUR,70,Low,6,,,,,,,,170,50,70,70,40,50,50,70,40,30,70,50
easy wedding planning,EUR,70,High,100,1.54,3.52,,,,,,90,110,50,70,70,70,90,70,70,70,90,50
gatsby themed cake,EUR,50,High,100,,,,,,,,30,40,30,20,30,30,50,70,90,50,90,90
suspended wedding cake,EUR,70,High,99,,,,,,,,40,70,30,50,70,30,50,110,90,70,50,50
mindy weiss wedding,EUR,90,Low,27,,,,,,,,70,70,70,50,70,50,70,170,90,110,140,90
modern wedding cards,EUR,20,High,97,1.39,6.1,,,,,,10,20,10,10,20,10,20,30,40,30,40,30
wedding veil designs,EUR,30,High,100,,,,,,,,10,30,30,30,20,20,50,40,40,20,40,30
ballet veil,EUR,50,High,98,,,,,,,,40,70,70,50,40,30,70,70,90,50,50,50
nigerian wedding planner,EUR,70,High,67,1.36,5.92,,,,,,40,90,40,50,110,90,70,70,70,50,70,50
niqab wedding dress,EUR,30,High,98,,,,,,,,10,20,20,10,20,10,20,70,40,70,50,40
marriage veil,EUR,50,High,100,,,,,,,,50,50,40,30,30,70,40,30,50,70,50,70
double tier veil,EUR,50,High,100,,,,,,,,30,70,50,70,70,30,50,50,70,40,40,40
up wedding cake,EUR,50,Medium,60,,,,,,,,30,30,30,40,40,40,50,90,90,50,50,70
mukesh ambani daughter wedding dress,EUR,20,Low,0,,,,,,,,110,40,10,20,10,10,10,10,10,10,10,10
polish wedding cake,EUR,50,Medium,52,,,,,,,,50,50,20,30,40,40,30,50,70,70,90,50
destination wedding planners near me,EUR,90,Medium,55,1.86,4.45,,,,,,70,140,70,90,70,140,90,110,140,50,70,70
6 8 10 wedding cake,EUR,70,High,100,,,,,,,,30,50,50,70,70,70,70,90,90,90,90,70
traditional invitation,EUR,30,High,100,1.79,3.24,,,,,,20,20,30,30,40,10,20,20,50,40,40,30
gold black and white cake,EUR,70,High,90,,,,,,,,40,70,40,40,30,40,50,70,90,90,70,70
jenny packham 2019,EUR,20,High,100,,,,,,,,20,50,50,20,20,10,20,30,30,20,10,10
elderflower buttercream,EUR,30,Low,0,,,,,,,,20,40,30,30,50,50,30,40,50,30,20,10
kransekake wedding cake,EUR,70,High,100,,,,,,,,320,20,10,20,50,10,20,40,40,30,20,170
wedding cake pillars and separators,EUR,50,High,100,,,,,,,,30,90,50,90,50,50,70,30,30,40,30,20
to veil,EUR,40,Low,1,,,,,,,,30,40,50,50,40,40,20,30,20,40,50,30
christmas themed wedding cakes,EUR,50,High,91,,,,,,,,50,20,10,20,20,20,30,70,50,110,90,210
richard designs veil,EUR,30,High,90,,,,,,,,20,30,20,50,20,30,30,40,20,40,20,10
halloween bride veil,EUR,50,High,100,,,,,,,,10,10,10,10,10,10,10,10,30,90,480,10
pillow wedding cake,EUR,40,High,100,,,,,,,,20,40,30,30,30,40,40,70,50,70,70,50
golf cake toppers michaels,EUR,70,High,100,,,,,,,,20,50,70,70,90,90,90,70,70,70,40,20
wedding gown for chubby,EUR,10,High,100,,,,,,,,10,10,10,10,10,10,20,10,20,20,10,10
elopement wedding planner,EUR,70,High,71,0.69,2.96,,,,,,70,110,50,70,70,70,70,70,50,70,70,50
my wedding invitation,EUR,30,High,100,1.4,3.5,,,,,,20,20,20,20,20,40,40,50,20,30,20,30
invitation card price,EUR,10,High,100,1.04,2.17,,,,,,10,20,10,20,10,10,10,10,10,10,20,10
wedding cake green,EUR,40,Medium,41,,,,,,,,10,20,20,20,20,20,70,90,70,50,50,70
navy and white wedding cake,EUR,50,Medium,54,,,,,,,,20,40,50,40,30,40,40,70,90,70,70,30
maroon and gold wedding cake,EUR,50,Medium,61,,,,,,,,30,40,20,40,20,30,30,50,90,50,90,70
bridal dresses pakistani 2018,EUR,10,High,100,,,,,,,,40,20,10,20,0,10,10,10,10,0,0,10
single tier veil,EUR,30,High,100,,,,,,,,20,40,40,30,40,20,20,50,30,20,20,40
5 tier wedding cake cost,EUR,50,High,82,,,,,,,,50,50,70,50,40,40,50,70,40,50,40,40
wedding card craft,EUR,30,Medium,64,,,,,,,,20,30,20,20,10,20,30,40,40,50,70,30
invitation for 25th wedding anniversary of parents,EUR,20,High,100,1.38,11.81,,,,,,10,10,10,10,10,30,20,40,20,20,20,20
marriage proposal planners,EUR,70,High,76,1.03,2.5,,,,,,90,110,50,70,50,70,70,90,90,70,90,70
wedding veil shop,EUR,40,High,100,0.36,1.08,,,,,,70,40,50,50,20,40,50,40,30,30,40,40
red ribbon wedding cakes,EUR,30,Medium,66,,,,,,,,10,30,20,20,20,20,30,30,50,20,40,50
hindu wedding cards online,EUR,30,High,98,0.61,6.18,,,,,,40,20,30,20,50,10,30,20,30,30,20,20
wedding wear dress,EUR,20,High,100,,,,,,,,10,10,10,10,40,20,10,10,30,10,20,10
unique wedding invitation card,EUR,30,High,100,,,,,,,,20,40,30,30,20,10,20,20,20,50,30,20
melania trump wedding veil,EUR,50,High,79,,,,,,,,70,110,50,50,70,30,50,50,30,30,70,50
best wedding planning websites 2018,EUR,50,Low,29,,,,,,,,170,170,50,50,70,70,20,20,10,10,10,10
missguided wedding guest dresses,EUR,20,High,100,0.91,3.61,,,,,,10,10,10,10,10,30,20,20,30,40,30,20
wedding planners in my area,EUR,70,Medium,34,1.03,3.48,,,,,,40,90,70,40,50,90,70,90,70,50,140,70
bespoke invitations,EUR,30,High,100,0.94,5.05,,,,,,40,40,30,20,30,40,30,40,50,30,30,30
concertina wedding invitations,EUR,20,High,100,1.08,3.75,,,,,,10,10,10,10,20,20,40,20,40,30,30,30
top wedding planners in the world,EUR,40,Medium,48,0.76,2.85,,,,,,70,70,50,30,40,50,30,50,30,40,30,20
scottish wedding cake toppers,EUR,40,High,100,,,,,,,,20,30,40,30,50,30,30,70,40,50,30,10
invite you to celebrate their marriage,EUR,40,Low,2,,,,,,,,10,40,30,40,40,40,50,50,50,30,20,10
edible greenery for cakes,EUR,50,High,100,,,,,,,,40,30,20,90,20,70,90,70,70,50,40,40
rustic style wedding cakes,EUR,70,High,100,,,,,,,,30,70,30,40,30,50,50,110,90,90,70,50
small wedding cakes prices,EUR,70,High,100,,,,,,,,90,110,70,70,50,50,50,110,50,50,50,30
simple 2 tier cake,EUR,50,High,99,,,,,,,,20,40,20,40,30,30,70,50,90,70,50,50
elegant invitation card,EUR,30,High,100,0.76,2.87,,,,,,10,20,10,30,10,20,40,30,50,30,30,20
pakistani wedding planner,EUR,50,Medium,36,1.36,2.7,,,,,,50,50,50,50,40,30,40,70,40,40,50,50
rustic wedding planner,EUR,50,High,100,0.83,3.32,,,,,,50,70,70,50,40,70,70,50,50,90,70,50
second hand veil,EUR,30,High,100,,,,,,,,20,30,50,50,30,50,30,30,30,30,10,20
hand painted wedding cakes,EUR,50,High,87,,,,,,,,20,40,40,50,50,40,50,90,90,40,50,40
high street bridal,EUR,10,Unknown,,,,,,,,,10,10,10,20,10,10,10,10,10,10,10,0
engagement look for bride,EUR,10,High,99,,,,,,,,10,10,10,10,10,10,10,10,10,10,20,10
sash and veil,EUR,30,High,77,,,,,,,,10,50,10,30,20,30,40,30,20,40,30,10
digital wedding planner,EUR,50,High,100,1.34,4.46,,,,,,40,50,30,50,40,40,30,70,50,70,50,70
cheese tower wedding cake,EUR,30,High,100,1.8,1.8,,,,,,10,30,30,20,30,30,20,20,30,30,50,40
suzanne neville 2019,EUR,20,Low,14,,,,,,,,10,50,50,30,20,10,10,10,10,10,10,10
buzzfeed wedding planning,EUR,50,Low,1,,,,,,,,50,90,70,70,50,40,50,70,50,40,30,20
3 tier buttercream wedding cake,EUR,40,High,100,,,,,,,,20,30,30,30,20,10,30,70,110,70,50,50
costco wedding cheese cake,EUR,50,High,67,,,,,,,,0,10,390,50,20,20,20,20,30,20,10,10
rose veil,EUR,40,High,100,,,,,,,,30,50,40,40,20,40,70,40,70,40,70,30
wildflower wedding planning,EUR,70,High,75,1.47,5.24,,,,,,50,90,50,50,50,110,50,50,50,90,70,40
wedding card paper,EUR,30,High,96,1.29,3.97,,,,,,30,30,10,20,20,10,20,50,20,30,40,30
wedding reception dress for groom,EUR,10,High,100,,,,,,,,10,20,20,10,10,10,20,10,10,10,20,10
just married cake,EUR,30,High,100,,,,,,,,20,10,30,30,30,20,20,40,30,20,90,50
quirky invitations,EUR,20,High,100,1.04,3.62,,,,,,30,30,20,30,10,20,10,20,10,20,50,40
ambani daughter wedding dress cost,EUR,20,Low,0,,,,,,,,140,10,10,10,10,10,10,10,10,10,10,10
one fine day wedding planner,EUR,50,Low,10,0.94,4.06,,,,,,30,50,50,40,50,50,50,40,50,50,50,40
beautiful wedding invitation cards,EUR,30,High,100,1.32,2.62,,,,,,20,30,30,20,20,30,20,70,20,20,20,20
unique wedding veils and headpieces,EUR,50,High,100,0.31,1.09,,,,,,20,70,70,70,50,40,30,40,50,40,30,50
cake royal,EUR,20,Low,7,,,,,,,,30,20,40,20,20,30,20,20,20,30,20,20
funny wedding invitation for friends,EUR,20,High,100,,,,,,,,10,10,20,10,10,20,30,20,30,30,40,40
wedding party wear,EUR,10,High,100,,,,,,,,10,10,10,10,20,10,10,20,20,10,10,10
maid of honor wedding planner,EUR,70,High,99,0.67,3.59,,,,,,50,170,90,50,50,50,90,50,70,50,50,50
salted caramel wedding cake,EUR,40,Medium,52,,,,,,,,20,20,40,40,30,30,50,50,40,20,50,30
wedding cake simple elegant,EUR,30,Medium,63,,,,,,,,20,40,40,50,20,20,10,30,30,30,20,20
white gold wedding cake,EUR,40,High,100,,,,,,,,20,40,30,20,20,20,20,110,50,50,50,40
christina tosi wedding cake,EUR,50,Low,2,,,,,,,,40,40,50,40,40,30,40,30,50,30,170,70
freelance wedding planner,EUR,40,High,90,1.05,3.47,,,,,,20,40,30,50,40,30,50,40,30,40,30,30
tara guerard soiree,EUR,70,Low,0,,,,,,,,50,70,70,50,70,70,70,70,50,50,70,50
walmart wedding cakes 2018,EUR,70,Medium,63,,,,,,,,90,140,90,90,90,40,30,70,30,30,20,10
cake elegant,EUR,30,High,89,,,,,,,,20,20,30,10,20,20,40,40,50,50,50,50
three tier cake price,EUR,50,High,99,,,,,,,,20,20,40,40,30,40,50,70,70,70,50,70
destination wedding coordinator,EUR,50,Low,26,2.51,5.85,,,,,,30,40,50,70,40,40,50,90,140,40,50,50
wedding planner st john,EUR,70,Medium,39,1.11,3.15,,,,,,210,260,140,20,20,70,40,40,20,10,20,20
zola wedding planner,EUR,50,Medium,54,5.3,20.23,,,,,,30,70,50,50,50,40,40,50,50,70,70,70
indian wedding dresses for bride's sister 2018,EUR,10,High,86,,,,,,,,20,20,30,10,10,10,10,10,10,10,10,10
divisoria wedding gowns 2018,EUR,20,High,91,,,,,,,,20,50,20,10,10,10,10,10,10,10,10,10
vintage car cake toppers,EUR,40,High,100,,,,,,,,20,70,50,30,40,20,30,40,40,70,50,40
traditional wedding invitation cards,EUR,10,High,71,,,,,,,,10,10,10,10,10,20,10,20,20,20,10,10
wedding consultant near me,EUR,70,Medium,40,1.23,3.04,,,,,,70,90,50,70,110,50,40,90,70,90,40,40
wedding card shop,EUR,10,Medium,39,,,,,,,,20,10,10,10,10,10,30,10,10,20,20,10
designer wedding dresses 2018,EUR,50,High,100,,,,,,,,210,140,70,90,20,40,10,20,20,10,20,10
last minute wedding planning,EUR,70,Medium,56,1.47,4.32,,,,,,50,70,50,70,70,70,70,90,70,70,70,70
diamond wedding celebration cakes,EUR,30,High,96,,,,,,,,10,50,30,20,10,20,30,20,30,30,20,20
cupcake wedding cake prices,EUR,40,High,99,,,,,,,,20,70,70,90,70,30,30,50,30,30,30,10
mother of the bride dressing gown,EUR,10,High,100,,,,,,,,10,10,10,0,10,10,10,10,20,10,20,20
wedding cake designers,EUR,40,Medium,62,0.69,1.56,,,,,,40,30,50,40,50,50,40,30,40,20,40,30
bridal gowns 2017,EUR,30,High,100,,,,,,,,90,50,20,40,30,10,10,10,20,10,10,10
traditional wedding cards,EUR,10,High,100,0.94,2.25,,,,,,10,10,10,10,20,10,20,10,30,20,20,10
best wedding organizer,EUR,50,High,99,0.32,2.64,,,,,,70,70,50,40,20,50,30,50,40,50,30,50
special wedding cards,EUR,10,High,100,0.48,1.87,,,,,,10,10,10,10,10,10,10,20,30,20,30,10
elegant planners,EUR,50,High,100,,,,,,,,70,50,50,20,40,40,40,50,110,50,40,50
wedding day cake,EUR,20,High,93,,,,,,,,10,10,10,20,20,10,10,20,30,10,10,20
chinese invitation card,EUR,20,High,100,0.8,3.82,,,,,,10,20,20,10,30,20,10,20,50,10,30,20
wedding planner agency,EUR,50,Medium,48,1.29,5.92,,,,,,30,70,40,50,30,40,50,40,50,30,50,70
missguided wedding,EUR,30,High,100,,,,,,,,30,50,30,40,20,30,10,30,20,10,30,20
christian invitation card,EUR,20,High,100,0.59,2.1,,,,,,10,10,20,10,10,20,10,10,10,10,50,30
wedding invitation cards with price,EUR,10,High,100,1.29,4.34,,,,,,10,10,20,10,10,10,20,30,10,10,10,20
bachelor cake for groom,EUR,20,High,100,,,,,,,,0,10,10,30,30,20,10,40,30,30,40,20
jenny packham bridal 2018,EUR,30,High,100,,,,,,,,50,70,20,40,30,10,10,20,10,10,10,10
white chocolate and raspberry wedding cake,EUR,20,Low,10,,,,,,,,30,20,20,10,10,20,10,20,30,20,20,10
catholic wedding invitation cards,EUR,30,High,100,,,,,,,,20,20,30,40,40,30,30,40,70,20,10,10
hello kitty wedding cake,EUR,40,High,100,,,,,,,,10,10,30,20,20,30,30,40,70,40,70,50
venue planner,EUR,40,Low,27,0.75,2.7,,,,,,20,40,40,30,30,40,40,30,40,40,30,40
nigerian bridesmaid dresses 2018,EUR,10,Unknown,,,,,,,,,20,30,10,20,10,10,10,20,20,10,10,0
asian bridal wear,EUR,10,Medium,46,,,,,,,,10,20,10,10,10,10,10,10,10,10,20,10
jewish wedding planner,EUR,70,High,95,1.24,3.6,,,,,,50,90,50,50,70,70,90,50,70,50,50,50
the lake como wedding planner,EUR,30,Low,23,2.14,6.93,,,,,,20,30,30,20,20,20,20,30,40,30,30,40
missguided wedding guest,EUR,10,Medium,50,,,,,,,,10,10,10,10,30,10,20,20,20,20,10,10
publix wedding cake prices 2018,EUR,50,Medium,50,,,,,,,,110,170,90,70,70,40,40,20,20,10,10,10
latest wedding cakes,EUR,10,High,92,,,,,,,,10,30,10,10,10,10,10,10,10,10,20,10
cheap wedding cake prices,EUR,50,High,100,0.21,0.8,,,,,,20,70,50,50,70,70,40,40,50,90,50,50
carlson craft wedding,EUR,50,High,76,0.9,1.8,,,,,,10,70,90,70,90,70,40,70,30,30,40,50
caramel wedding cake,EUR,40,High,79,,,,,,,,20,40,30,20,30,30,40,40,50,50,50,50
nigerian lace styles for wedding 2017,EUR,20,Unknown,,,,,,,,,50,50,40,50,20,30,10,10,10,10,10,0
american wedding cake,EUR,40,High,79,,,,,,,,30,20,20,20,20,30,30,50,70,50,40,50
luxury invitation cards,EUR,30,High,96,1.45,4.71,,,,,,30,30,30,40,20,10,20,20,30,20,40,20
bridal wear online,EUR,10,High,100,,,,,,,,10,10,10,20,10,20,20,20,10,10,10,10
the knot ultimate wedding planner and organizer,EUR,50,High,100,0.27,1.94,,,,,,210,70,30,20,20,40,50,20,30,30,50,40
harry and meghan cake,EUR,30,Low,1,,,,,,,,30,30,40,40,30,50,40,30,30,20,20,10
lgbt wedding planner,EUR,50,High,78,1.12,4.2,,,,,,50,70,40,70,40,40,50,70,30,50,40,50
personalised bride and groom cake toppers,EUR,30,High,89,,,,,,,,10,30,20,30,20,40,40,20,30,20,30,20
royal invitation card,EUR,10,High,100,,,,,,,,10,10,20,10,10,10,10,10,10,10,20,20
creative wedding invitation cards,EUR,20,High,100,,,,,,,,10,10,10,10,10,10,20,50,30,20,20,20
mario lopez wedding cake,EUR,50,Low,4,,,,,,,,50,40,30,70,70,20,30,50,70,40,40,30
angelique sobschak,EUR,40,Low,0,,,,,,,,50,30,70,50,40,30,40,70,30,10,20,10
wedding dress cake for bridal shower,EUR,40,High,69,,,,,,,,20,30,50,70,20,40,50,70,30,40,50,10
cake for bride to be,EUR,10,High,93,,,,,,,,10,10,10,10,10,10,10,30,10,20,20,10
black invitation card,EUR,20,High,100,1.15,3.63,,,,,,10,10,10,10,20,20,20,20,20,40,40,30
chinese wedding planner,EUR,40,Low,33,1.44,3.31,,,,,,30,50,50,30,50,30,40,30,70,20,50,30
affordable wedding invitation packages,EUR,20,Low,30,2.43,4.55,,,,,,10,10,10,20,40,10,20,20,10,10,20,30
the knot wedding planner and organizer,EUR,50,High,100,0.39,2.82,,,,,,110,50,40,30,30,30,30,70,70,30,40,50
everything you need to plan a wedding,EUR,50,High,71,1.2,3.24,,,,,,40,70,50,50,40,40,50,70,50,40,50,30
ruby wedding cakes,EUR,10,Medium,49,,,,,,,,10,10,10,10,10,10,10,10,10,20,10,10
pre wedding dress online,EUR,10,High,100,0.46,1.1,,,,,,10,10,20,10,10,10,10,10,10,20,10,10
wedding cake rose,EUR,20,High,78,,,,,,,,10,10,10,30,20,10,20,40,30,20,20,20
cheap cheese wedding cakes,EUR,20,High,84,,,,,,,,10,10,30,20,10,10,30,10,30,10,20,10
royal blue and yellow wedding cakes,EUR,40,High,81,,,,,,,,10,30,20,30,30,30,40,70,50,50,70,50
full length veil,EUR,30,High,100,,,,,,,,20,40,40,20,40,20,20,30,20,20,20,30
cream wedding cake,EUR,30,High,74,,,,,,,,10,30,30,20,10,20,20,40,50,40,50,20
