Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
tropical fruit trees for sale near me,EUR,50,High,100,,,,,,,,30,20,40,70,110,50,110,70,50,40,10,30
living designs landscaping,EUR,50,Low,22,1.75,4.61,,,,,,20,70,40,70,50,50,70,70,70,50,50,30
patio fruit trees for sale,EUR,30,High,100,0.18,1.29,,,,,,10,10,40,30,30,50,30,40,30,10,10,10
vanstone park,EUR,10,Unknown,,,,,,,,,10,10,10,10,20,10,10,10,10,10,10,0
organic landscape design,EUR,30,Medium,63,3.15,9.97,,,,,,10,20,10,40,40,20,20,30,20,70,20,30
small rock garden designs,EUR,40,Medium,56,,,,,,,,10,20,30,110,70,10,50,70,90,50,10,20
lawn landscape design,EUR,30,Low,7,,,,,,,,20,10,20,20,40,40,40,70,30,30,40,10
fargesia bamboo for sale,EUR,40,High,100,,,,,,,,30,30,40,70,90,50,40,50,50,50,20,10
modern garden landscape,EUR,40,High,100,1.78,3.21,,,,,,10,10,10,20,10,30,30,70,70,70,40,70
calamondin tree for sale near me,EUR,50,High,100,0.7,2.7,,,,,,40,40,30,90,70,70,30,70,50,40,20,30
mature fruit trees for sale near me,EUR,40,High,100,0.39,1.09,,,,,,20,40,20,50,50,90,50,40,30,30,50,20
ann magnolia tree for sale,EUR,50,High,100,0.31,0.67,,,,,,10,10,70,90,210,110,20,20,10,10,20,10
lilac shrubs for sale,EUR,40,High,100,0.31,1.78,,,,,,10,10,20,50,90,140,70,20,20,20,20,10
best lawn mower for small garden,EUR,10,High,94,,,,,,,,10,10,10,10,10,20,10,10,20,10,10,10
bulk pine trees for sale,EUR,50,High,100,0.68,1.56,,,,,,110,70,90,50,70,50,20,30,20,40,30,20
large backyard designs,EUR,70,High,100,0.9,8.99,,,,,,20,30,40,50,70,50,70,140,70,70,70,70
fuchsia plants for sale near me,EUR,50,High,100,0.22,1.35,,,,,,10,10,30,110,110,140,70,40,50,20,10,30
wildflower landscape design,EUR,50,High,97,1.63,5.35,,,,,,20,20,20,50,110,70,50,70,50,70,30,30
begonia nursery,EUR,40,High,78,,,,,,,,10,10,30,50,50,50,50,50,30,20,50,20
wanczyk evergreen nursery,EUR,50,Low,1,,,,,,,,20,10,20,30,260,90,70,30,10,30,30,30
premier landscape and design,EUR,50,Low,24,2.55,8.99,,,,,,10,40,50,170,110,50,50,50,40,40,40,30
hand tiller cultivator,EUR,30,High,98,,,,,,,,20,30,30,90,70,70,30,10,10,20,20,20
marigold nursery,EUR,20,Low,31,,,,,,,,10,10,10,20,40,40,10,20,20,20,30,10
tulip magnolia tree for sale,EUR,50,High,100,,,,,,,,10,30,50,140,90,70,40,20,30,20,20,30
j&g landscape design,EUR,50,Low,29,2.7,10.5,,,,,,20,40,70,90,70,70,40,30,90,90,50,20
water landscape architecture,EUR,30,Low,10,,,,,,,,10,10,30,30,30,20,30,30,30,70,50,70
olive tree landscape design,EUR,40,High,83,2.25,7.6,,,,,,20,50,30,50,30,50,50,40,30,40,40,30
aloe vera plant nursery near me,EUR,30,Low,33,,,,,,,,30,30,20,40,30,30,20,30,20,30,10,20
2d landscape design,EUR,30,High,82,3.63,7.12,,,,,,10,10,20,20,20,40,30,40,40,70,70,50
cheap trees for sale near me,EUR,40,High,100,0.3,3.24,,,,,,70,10,10,50,70,50,50,70,50,40,20,10
grass landscape design,EUR,70,High,73,2.29,7.05,,,,,,20,30,20,40,50,70,50,90,110,90,50,70
nearby plant stores,EUR,40,Low,1,,,,,,,,40,30,10,50,70,20,40,70,50,50,30,30
feng shui landscaping front yard,EUR,50,Low,5,,,,,,,,20,30,30,30,70,50,70,140,50,40,30,70
house backyard design,EUR,40,High,100,1.69,4.32,,,,,,20,10,30,30,10,20,30,50,70,70,70,50
mature magnolia tree for sale,EUR,30,High,98,0.49,1.01,,,,,,30,20,40,20,90,20,30,40,30,20,40,20
campus landscape design,EUR,20,Low,24,2.87,20.32,,,,,,10,20,20,20,20,10,10,40,40,20,20,50
propagation nursery,EUR,30,Low,20,,,,,,,,10,10,40,70,40,50,30,30,20,40,30,30
ta landscape architecture,EUR,20,Low,3,,,,,,,,20,30,20,10,20,20,20,20,30,20,10,10
3 gallon pots home depot,EUR,70,High,100,0.01,0.28,,,,,,70,50,40,90,70,110,90,90,50,50,40,30
garden fork handle,EUR,20,High,100,,,,,,,,10,10,10,10,30,10,30,10,20,10,20,10
garden grass cutting machine,EUR,10,High,100,,,,,,,,10,10,10,10,10,20,20,30,20,10,10,10
black mulch front yard,EUR,50,High,68,,,,,,,,10,20,10,40,90,50,50,70,90,70,40,30
long handled garden tools for elderly,EUR,20,High,100,,,,,,,,10,10,40,30,40,50,30,20,20,10,10,10
amla plant nursery,EUR,30,High,100,0.67,1.74,,,,,,10,20,10,10,20,30,50,30,40,30,20,30
best small backyard designs,EUR,50,High,100,,,,,,,,20,40,20,50,40,70,40,90,70,40,40,20
stones garden centre,EUR,10,Medium,46,,,,,,,,0,10,10,10,10,40,20,20,10,10,10,10
pool garden design,EUR,20,High,100,2.37,4.51,,,,,,10,20,20,20,20,20,30,30,30,20,40,20
bare root perennials wholesale,EUR,50,High,99,,,,,,,,40,70,70,90,90,50,50,20,20,30,30,20
ted lare landscaping,EUR,50,Low,3,,,,,,,,30,10,20,50,140,110,70,50,70,70,40,30
clump birch trees for sale,EUR,50,High,100,0.14,0.9,,,,,,20,20,10,50,140,110,50,30,50,30,30,30
pointed spade,EUR,20,High,100,,,,,,,,10,10,10,10,20,20,20,30,30,30,20,20
backyard design contractors,EUR,50,High,73,1.68,9.19,,,,,,10,50,140,90,30,70,140,30,20,20,30,10
mature tree nursery near me,EUR,40,High,69,,,,,,,,10,20,10,50,70,50,30,20,40,40,50,10
nursery live plants,EUR,10,Medium,34,,,,,,,,10,10,10,10,10,30,10,10,10,10,10,10
li jujube tree for sale,EUR,50,High,100,0.23,1.87,,,,,,20,50,70,70,110,20,50,30,40,50,70,20
italian plum trees for sale,EUR,70,High,100,0.39,1.29,,,,,,20,40,70,110,110,110,70,70,70,90,50,30
desert jewels nursery,EUR,50,Low,0,,,,,,,,20,40,30,70,90,140,70,50,30,40,30,10
design your yard,EUR,50,High,100,0.76,2.86,,,,,,20,30,40,90,90,50,70,40,40,40,30,20
organic blueberry bushes for sale,EUR,50,High,89,0.32,6.44,,,,,,20,30,70,110,110,90,50,70,20,20,10,10
green landscape design,EUR,40,Low,13,2.24,8.58,,,,,,20,30,50,50,50,40,40,40,30,30,40,20
palm tree plants for sale,EUR,40,High,100,0.22,1.74,,,,,,20,30,40,50,70,40,70,70,40,30,20,40
large lilac bushes for sale,EUR,50,High,100,0.44,1.08,,,,,,10,10,20,20,170,210,70,30,30,30,20,10
heighley gate,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
chinese trees for sale,EUR,50,High,98,,,,,,,,40,20,20,30,90,90,70,30,30,30,50,50
dwarf breadfruit tree for sale,EUR,40,High,100,0.67,1.8,,,,,,10,20,40,30,50,50,40,50,40,20,40,70
plant seller near me,EUR,20,High,80,,,,,,,,10,30,40,30,20,30,20,10,20,30,10,10
simple front garden designs,EUR,10,High,75,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
a nearly native nursery,EUR,50,Low,3,,,,,,,,30,50,50,70,90,70,50,40,40,30,40,30
earth digging tools,EUR,20,High,100,,,,,,,,70,10,30,20,20,10,20,20,20,30,30,10
miniature conifers for sale,EUR,30,High,100,,,,,,,,30,20,40,50,50,50,30,10,20,10,30,50
landscape architectural services,EUR,50,Low,30,3.5,9.89,,,,,,40,70,70,50,90,40,50,40,50,50,70,40
small bamboo plants for sale,EUR,40,High,100,0.18,0.81,,,,,,40,10,30,40,40,50,30,40,40,30,50,40
front bed landscaping,EUR,50,High,71,,,,,,,,20,30,40,30,20,50,110,70,70,90,70,30
best mail order plants,EUR,40,High,100,1.05,6.8,,,,,,10,30,30,90,90,70,50,30,40,40,20,20
red pine trees for sale,EUR,50,High,100,0.37,1.21,,,,,,30,30,40,70,90,70,40,50,70,50,50,30
nut tree nursery,EUR,40,High,100,,,,,,,,40,70,90,40,30,50,30,20,30,40,50,30
wildtype native plant nursery,EUR,50,Low,2,,,,,,,,10,40,50,70,70,110,50,40,90,20,20,20
above ground pool designs landscaping,EUR,70,Medium,46,,,,,,,,10,30,20,30,40,50,140,260,110,30,20,10
custom landscape and design,EUR,70,Low,26,1.81,7.07,,,,,,50,70,40,90,110,70,70,70,70,40,50,70
horticulture nursery near me,EUR,20,Low,4,,,,,,,,10,10,20,20,20,40,30,30,30,30,10,10
proscape landscape design,EUR,50,Low,32,3.65,15.29,,,,,,50,30,10,90,170,40,10,40,70,50,10,30
japanese garden centre,EUR,20,Medium,39,,,,,,,,10,30,10,10,20,40,20,20,20,20,10,10
japanese backyard design,EUR,40,High,100,,,,,,,,10,30,30,70,110,70,20,50,30,50,30,30
landscape design inc,EUR,50,Low,21,1.71,11.24,,,,,,30,40,40,70,70,90,50,50,70,70,70,30
industrial landscape design,EUR,30,High,72,1.8,7.6,,,,,,10,10,10,20,20,20,30,30,40,40,70,30
mini garden landscape,EUR,10,High,95,,,,,,,,10,10,10,10,20,10,10,10,20,30,10,40
persimmon fruit tree for sale,EUR,50,High,99,0.22,1.81,,,,,,40,40,30,40,70,50,40,30,50,40,90,40
satsuma mandarin tree for sale,EUR,50,High,100,0.33,1.53,,,,,,70,90,50,90,90,30,10,10,30,30,10,30
cheap garden centre,EUR,20,Low,0,,,,,,,,10,0,10,10,50,40,20,10,30,10,20,10
pro landscape design,EUR,50,High,98,1.02,5.4,,,,,,40,70,50,70,90,70,50,30,50,30,30,40
tree delivery and planting near me,EUR,50,High,100,0.87,2.79,,,,,,10,20,20,40,90,90,90,20,50,70,50,30
mail order shrubs,EUR,50,High,100,0.24,0.52,,,,,,20,20,30,50,110,90,50,20,40,40,50,20
wonderful pomegranate tree for sale,EUR,50,High,100,0.22,1.79,,,,,,20,20,20,90,70,90,50,70,20,20,40,50
medina garden centre,EUR,20,Low,2,,,,,,,,10,10,10,20,40,30,20,10,10,10,10,10
large bushes for sale,EUR,30,High,84,0.22,0.54,,,,,,10,10,10,50,50,40,40,30,40,70,20,10
ryobi garden,EUR,20,High,100,,,,,,,,20,10,20,20,40,50,40,20,10,20,20,20
northwest landscape design,EUR,50,Low,16,1.53,8.3,,,,,,20,50,30,110,90,70,70,50,40,40,40,20
the family tree nursery,EUR,40,Low,1,,,,,,,,50,30,20,40,70,50,40,20,20,40,10,20
best nursery plants near me,EUR,30,High,81,,,,,,,,10,40,30,40,70,50,40,20,30,40,30,10
tree source wholesale nursery,EUR,50,Low,10,2.29,2.93,,,,,,50,30,30,110,140,30,20,30,50,40,70,40
vectorworks landscape,EUR,20,Low,16,2.12,3.6,,,,,,10,20,10,20,20,10,10,20,20,30,50,40
hellebore nursery,EUR,30,High,81,,,,,,,,20,30,40,40,50,40,10,10,10,20,30,10
stainless steel garden fork,EUR,10,High,100,0.22,0.4,,,,,,10,10,10,10,20,30,20,10,10,10,10,20
hand cultivator long handle,EUR,40,High,100,,,,,,,,10,20,30,40,110,90,70,30,20,30,10,10
list of tools used in gardening,EUR,20,High,80,,,,,,,,10,10,10,30,30,50,50,50,20,10,10,10
rare conifers for sale,EUR,50,High,100,,,,,,,,50,70,70,70,70,40,20,30,20,40,30,30
snake plant nursery,EUR,30,High,100,,,,,,,,20,20,40,20,30,30,30,30,20,50,20,20
townhouse backyard landscaping,EUR,50,Low,33,3.4,7.98,,,,,,20,40,20,30,50,40,40,90,110,50,40,30
small garden trees for sale,EUR,10,High,100,,,,,,,,10,0,10,10,10,10,30,10,10,20,10,10
farmhouse front yard landscaping,EUR,50,Medium,56,,,,,,,,20,20,30,70,70,50,50,90,110,70,20,10
mail order trees and shrubs,EUR,50,High,99,0.33,1.44,,,,,,40,30,30,70,110,90,50,30,20,30,40,20
russell's tree and shrub farm,EUR,50,Low,4,,,,,,,,10,10,10,70,40,210,50,30,40,50,20,10
contemporary front yard landscape designs,EUR,40,High,78,,,,,,,,140,90,70,10,10,10,20,40,40,30,30,30
freelance landscape architect,EUR,30,Medium,44,1.79,9.65,,,,,,20,20,30,50,30,20,30,20,20,30,30,20
home garden landscape,EUR,30,High,100,1.84,6.59,,,,,,10,10,20,20,20,20,50,50,40,50,40,40
driveways and landscaping,EUR,40,Medium,43,1.98,6.56,,,,,,10,30,30,50,50,50,30,40,30,50,20,30
garant weeder,EUR,20,Unknown,,,,,,,,,0,10,10,10,10,10,170,30,10,10,10,0
buy garden tools,EUR,30,High,100,0.85,1.88,,,,,,10,20,20,30,30,50,20,30,10,30,40,20
sabal palm trees for sale,EUR,50,High,100,0.24,3.63,,,,,,40,50,70,140,110,70,40,50,30,30,30,40
classic landscape design,EUR,40,Medium,36,3.18,11.22,,,,,,20,20,20,30,40,50,40,50,70,50,50,50
interior landscaping companies,EUR,50,Low,27,1.83,12.59,,,,,,50,70,50,70,50,50,50,30,50,30,50,90
mature lilac trees for sale,EUR,20,High,100,,,,,,,,10,10,10,10,50,50,10,20,10,30,10,20
english hawthorn tree for sale,EUR,40,High,100,0.1,11.05,,,,,,10,20,20,50,90,90,50,30,50,20,30,30
anvil secateurs,EUR,10,Medium,50,,,,,,,,10,10,10,10,10,20,10,20,10,10,10,10
weeping katsura tree for sale,EUR,40,High,100,,,,,,,,10,20,20,50,110,50,40,70,50,50,40,20
best professional loppers,EUR,30,High,100,0.08,0.7,,,,,,70,20,20,50,40,30,40,30,20,30,20,30
papaya tree nursery near me,EUR,20,High,93,,,,,,,,10,10,10,20,30,40,30,30,30,40,30,10
buy fully grown trees,EUR,30,High,100,0.49,1.12,,,,,,20,10,20,40,40,50,40,40,30,20,20,30
woods garden centre,EUR,20,Low,1,,,,,,,,10,10,10,10,30,70,40,20,10,10,20,20
bougainvillea tree for sale near me,EUR,50,High,100,0.36,8.75,,,,,,30,40,30,90,90,90,30,30,20,50,30,40
closest garden nursery,EUR,40,Low,4,,,,,,,,10,10,10,50,50,110,70,40,50,30,30,20
simple farmhouse landscaping,EUR,40,Low,3,,,,,,,,10,20,30,40,50,70,50,70,40,50,50,30
landscape berm design,EUR,50,Low,10,,,,,,,,10,20,30,40,40,70,90,90,50,70,70,50
nearest plant nursery to my location,EUR,30,Low,0,,,,,,,,10,10,30,10,70,110,50,30,10,10,10,10
small fruit trees for sale,EUR,30,High,71,0.13,0.52,,,,,,10,20,30,70,50,50,40,20,10,20,30,10
discount shrubs,EUR,40,High,100,0.12,0.9,,,,,,10,20,30,70,90,90,40,50,50,40,40,10
stone flower beds designs,EUR,40,High,93,,,,,,,,10,10,30,50,40,50,40,70,90,50,50,30
grafted persimmon trees for sale,EUR,40,High,100,0.27,1.14,,,,,,20,50,40,50,90,50,20,10,20,30,70,70
ligustrum tree prices,EUR,50,High,100,,,,,,,,20,50,40,40,50,70,50,20,40,50,50,50
dibleys streptocarpus,EUR,10,Low,24,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,20
plastic lawn rake,EUR,20,High,100,,,,,,,,50,10,10,30,40,20,20,10,10,20,10,20
tree roses for sale near me,EUR,40,High,100,0.2,0.72,,,,,,40,110,20,40,30,170,30,10,10,20,20,20
telescopic hedge shears,EUR,10,High,100,,,,,,,,10,10,10,10,10,10,30,20,20,10,10,10
boething tree farm,EUR,50,Low,1,,,,,,,,30,70,50,50,70,50,50,70,50,30,50,70
fuchsia tree for sale,EUR,40,High,100,,,,,,,,10,30,20,50,90,90,40,20,20,30,20,20
highline landscape architect,EUR,40,Low,4,,,,,,,,10,20,20,30,40,50,50,50,40,30,40,30
nursery in near me,EUR,30,Low,9,,,,,,,,10,10,20,40,110,40,70,20,40,20,30,10
best tillers and cultivators,EUR,30,High,100,0.1,0.61,,,,,,20,20,20,50,90,50,30,10,20,30,40,20
nearest flower nursery,EUR,30,Low,14,,,,,,,,10,10,10,20,50,90,70,30,30,10,10,10
juniper nursery,EUR,40,High,82,,,,,,,,30,20,20,70,50,50,50,50,50,30,30,30
autumn blaze red maple tree for sale,EUR,50,High,100,0.28,1.29,,,,,,10,30,30,70,110,70,50,40,70,50,50,30
japanese white birch trees for sale,EUR,40,High,93,,,,,,,,20,20,30,50,70,90,70,30,50,30,20,10
home depot landscape design,EUR,50,High,100,1.76,5.14,,,,,,10,20,30,90,110,110,50,70,50,50,40,30
landscape design with bromeliads,EUR,40,Medium,64,2.23,8.99,,,,,,10,30,50,50,40,50,70,30,40,20,50,30
niwaki pro secateurs,EUR,20,High,100,,,,,,,,30,10,10,20,20,20,20,20,20,10,10,10
liquid amber trees for sale,EUR,30,High,100,,,,,,,,30,20,20,20,40,30,20,20,30,20,20,40
villa landscape design,EUR,20,Low,4,,,,,,,,10,10,10,20,20,20,10,70,10,10,10,10
local landscape gardeners,EUR,10,High,79,1.43,4.69,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
certified landscape designer,EUR,50,Medium,44,1.09,5.02,,,,,,30,50,50,70,70,70,40,30,50,50,40,40
red bamboo plants for sale,EUR,40,High,100,,,,,,,,20,20,20,20,40,50,40,40,50,40,50,20
large plant nursery,EUR,30,High,71,,,,,,,,10,20,30,50,70,50,20,40,10,20,30,20
zone 7 nursery,EUR,50,Low,18,,,,,,,,10,20,70,110,70,70,40,20,40,30,40,20
lawn mower for small garden,EUR,10,High,76,,,,,,,,10,0,10,10,20,20,10,20,20,10,10,10
coastal landscape and design,EUR,50,Low,13,4.37,13.35,,,,,,40,70,20,70,50,50,40,40,70,50,50,30
outerspace landscape architects,EUR,20,Low,2,,,,,,,,10,10,10,30,20,30,20,30,30,30,30,20
all native nursery,EUR,40,Low,13,1.23,1.73,,,,,,20,30,30,40,70,50,50,50,20,30,30,50
beautiful pool landscaping,EUR,40,Low,7,,,,,,,,20,40,30,50,30,50,40,70,20,40,20,10
tall hedges for sale,EUR,30,High,100,,,,,,,,10,20,30,50,70,20,40,40,30,30,20,40
johnston garden center,EUR,20,Low,0,,,,,,,,10,10,10,30,30,50,20,20,10,10,10,10
sansevieria nursery,EUR,30,High,100,2.7,5.4,,,,,,30,30,40,40,40,30,50,30,20,30,40,20
naturalistic landscape design,EUR,40,Low,16,,,,,,,,10,20,30,40,40,50,50,40,50,70,20,30
bonsai starter trees for sale,EUR,50,High,100,0.44,1.8,,,,,,50,70,50,110,70,50,20,30,50,20,10,20
modern front garden designs,EUR,10,High,100,,,,,,,,0,10,10,10,10,10,20,10,30,20,20,10
rock garden plants for sale,EUR,30,High,100,,,,,,,,10,10,10,20,90,50,40,20,30,30,20,20
mitch kalamian,EUR,40,Low,0,,,,,,,,50,50,40,40,20,40,50,30,40,40,90,30
large garden rake,EUR,20,High,100,0.2,0.44,,,,,,20,10,10,30,30,20,30,30,10,20,10,30
kimura bonsai nursery,EUR,40,Low,16,,,,,,,,30,40,70,50,40,40,20,20,40,40,30,30
prairie moon peony,EUR,40,Medium,59,,,,,,,,10,20,10,10,30,70,70,40,50,40,40,40
garden jewels nursery,EUR,40,Low,10,,,,,,,,20,10,30,70,50,90,50,50,20,30,10,30
landscape architecture competitions 2019,EUR,30,Low,24,,,,,,,,30,40,40,30,20,20,30,30,20,30,20,10
rustic landscape design,EUR,40,High,83,,,,,,,,10,20,10,50,70,50,50,50,70,50,30,30
native tree farms,EUR,50,Low,15,,,,,,,,50,70,70,70,70,70,40,50,20,50,50,50
large cherry trees for sale,EUR,20,High,100,0.35,0.76,,,,,,10,10,10,20,40,70,20,10,20,10,20,10
nolin river nut tree nursery,EUR,40,Low,5,,,,,,,,30,40,50,70,70,40,40,30,40,40,30,20
bay trees for sale near me,EUR,30,High,100,,,,,,,,10,10,20,20,20,30,30,20,30,40,50,10
small house garden design,EUR,20,High,74,,,,,,,,10,10,10,10,20,10,30,20,20,20,20,20
surface design landscape,EUR,40,Low,19,3.77,8.42,,,,,,20,40,40,40,50,30,50,40,40,40,40,40
nova landscape and design,EUR,40,Low,22,2.61,10.18,,,,,,20,20,30,50,70,70,50,70,40,30,30,30
weeder weeding,EUR,40,Medium,50,,,,,,,,10,40,40,110,140,40,30,30,10,10,10,10
garden trimmer machine,EUR,20,High,100,,,,,,,,10,10,20,20,30,70,30,10,20,10,10,10
wholesale arborvitae growers,EUR,40,High,100,,,,,,,,20,20,20,170,140,90,30,20,20,10,10,10
backyard designs for small yards,EUR,40,High,100,1.56,2.62,,,,,,10,10,30,30,40,40,50,70,50,20,50,30
brick flower bed designs,EUR,50,High,100,,,,,,,,10,30,30,90,110,90,90,70,70,30,50,30
spade and fork,EUR,10,High,100,,,,,,,,10,10,10,10,20,20,10,20,20,10,20,10
narrow spade,EUR,20,High,100,,,,,,,,10,10,10,20,20,30,20,20,20,20,20,10
nature by design landscaping,EUR,50,Low,16,1.2,7.47,,,,,,30,10,10,40,90,70,40,70,70,50,50,30
holly tree nursery,EUR,10,Medium,57,,,,,,,,10,10,10,10,20,30,20,10,10,10,10,10
traditional landscape design,EUR,40,Low,18,,,,,,,,10,20,40,30,40,40,30,50,50,50,40,20
russell's tree and shrub farm llc,EUR,40,Low,1,,,,,,,,10,10,10,30,140,110,70,10,10,50,20,10
the hosta farm,EUR,40,Low,10,,,,,,,,10,20,20,30,70,110,110,40,30,30,10,10
carve landscape architecture,EUR,20,Low,4,,,,,,,,10,10,20,10,20,10,20,20,20,20,20,20
garden trowel set,EUR,10,High,100,,,,,,,,10,10,10,10,10,20,20,20,10,10,20,10
pond nursery near me,EUR,40,Low,0,,,,,,,,10,20,10,40,90,90,50,30,40,10,10,10
specimen tree nursery,EUR,30,Medium,58,,,,,,,,10,10,30,20,70,30,20,30,20,20,20,20
bulk apple trees,EUR,40,High,100,0.22,1.11,,,,,,40,70,40,40,50,40,40,20,30,50,40,30
best landscape designers,EUR,30,High,69,1.29,7.19,,,,,,20,20,40,50,40,40,50,30,50,30,30,10
rural landscape design,EUR,20,Low,17,,,,,,,,10,10,10,30,30,20,10,40,20,20,20,30
potted fruit trees for sale,EUR,30,Medium,65,0.15,1.07,,,,,,10,20,40,30,70,90,30,40,10,20,10,10
blackberry bushes for sale near me,EUR,40,High,100,,,,,,,,10,10,40,70,70,90,50,40,20,20,50,10
3d patio design,EUR,40,High,100,1.09,3.71,,,,,,20,20,20,40,70,70,50,40,40,40,50,20
unity in landscape design,EUR,20,Low,6,,,,,,,,10,10,30,10,20,30,10,10,20,50,50,20
pinkerton avocado tree for sale,EUR,30,High,92,,,,,,,,20,40,30,70,50,50,20,30,30,30,20,10
noni plant nursery,EUR,20,High,100,,,,,,,,10,20,10,10,10,10,30,20,30,10,10,10
japanese maple cuttings for sale,EUR,40,High,100,0.16,2.29,,,,,,20,20,30,50,70,90,50,30,20,10,10,30
cedar hedges for sale,EUR,10,High,100,,,,,,,,10,10,10,20,20,10,10,20,10,10,10,10
landscape design and horticulture,EUR,20,Low,26,1.38,4.5,,,,,,20,20,30,20,20,20,10,20,10,10,10,30
cactus landscape design,EUR,30,High,85,1.8,7.15,,,,,,10,20,10,20,20,10,10,50,50,30,40,40
desert garden design,EUR,30,High,71,1.17,4.49,,,,,,20,20,30,30,30,40,30,40,50,40,40,30
garden centre and aquatics near me,EUR,10,Unknown,,,,,,,,,0,0,0,10,10,20,10,10,10,10,10,0
box trees for sale,EUR,30,High,100,0.5,1.67,,,,,,10,30,10,40,30,30,30,30,30,20,10,20
ladies gardening tools gift set,EUR,20,High,100,0.34,1.77,,,,,,30,10,10,10,20,40,20,10,20,10,10,10
okatsune secateurs,EUR,10,High,91,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
tree peony nursery,EUR,40,High,100,,,,,,,,20,40,30,50,70,110,40,10,20,30,10,10
l shaped backyard landscape design,EUR,40,High,100,4.19,8.63,,,,,,10,10,10,50,50,20,40,90,40,40,30,30
front yard sitting area designs,EUR,40,High,100,,,,,,,,20,50,40,50,70,70,20,30,10,30,20,10
hand leaf grabbers,EUR,30,High,100,0.27,0.44,,,,,,30,30,70,90,50,30,10,10,10,10,30,40
hollander design landscape architects,EUR,40,Low,30,4.21,10.79,,,,,,20,30,30,30,40,40,40,30,30,50,50,30
golden weeping willow trees for sale,EUR,30,High,100,0.24,1.52,,,,,,10,20,20,40,40,50,40,40,20,40,20,30
desert landscape architecture,EUR,30,Low,2,,,,,,,,20,10,10,20,30,20,20,30,40,50,70,50
nursery of plants near me,EUR,10,High,91,,,,,,,,10,10,10,10,30,20,20,10,10,10,10,10
pool and landscape design near me,EUR,40,High,100,2.62,9.01,,,,,,10,40,30,30,30,90,90,90,30,20,10,10
hgtv landscape design,EUR,40,Medium,36,0.77,3.43,,,,,,10,30,30,70,70,70,50,40,20,40,40,20
korean giant pear tree for sale,EUR,40,High,100,,,,,,,,20,20,30,40,50,50,30,40,40,30,40,10
studio a landscape architecture,EUR,40,Low,8,,,,,,,,30,70,50,90,90,50,30,30,10,10,20,10
container grown nursery,EUR,40,Low,31,,,,,,,,20,20,70,90,70,50,50,30,20,10,10,10
clematis nursery near me,EUR,20,High,100,,,,,,,,10,10,10,10,40,70,40,30,10,10,10,10
creative walls and landscaping,EUR,40,Medium,36,,,,,,,,10,30,50,30,50,30,30,50,30,90,20,10
siteworks landscape architecture,EUR,40,Low,8,2.25,13.92,,,,,,30,50,30,50,50,30,20,40,20,20,70,30
john beaudry landscape design,EUR,40,Low,23,5.47,10.52,,,,,,20,20,50,40,40,50,40,50,50,50,20,30
dirtworks landscape architecture,EUR,40,Low,15,,,,,,,,30,30,30,40,30,20,50,50,50,40,50,10
morello cherry tree for sale,EUR,30,High,95,0.31,0.4,,,,,,30,30,20,70,50,40,20,10,30,10,10,20
ratchet secateurs,EUR,10,High,100,,,,,,,,10,10,10,0,10,10,10,10,10,10,10,10
oculus landscape architecture,EUR,30,Low,10,,,,,,,,20,30,50,20,20,20,20,20,20,10,40,40
front yard landscaping with boxwoods,EUR,40,Low,23,,,,,,,,10,10,20,40,90,70,30,40,30,40,20,10
aloe vera nursery,EUR,20,Medium,53,,,,,,,,10,20,20,30,20,20,20,30,10,20,10,10
buy outdoor plants,EUR,20,High,100,,,,,,,,10,10,10,30,50,20,20,20,10,30,20,10
contemporary pool designs and landscaping,EUR,30,High,99,1.81,6.91,,,,,,20,20,20,30,30,30,30,40,50,40,40,20
horticulture tools and equipment,EUR,10,High,81,,,,,,,,10,10,20,10,20,20,10,10,20,20,10,10
mature cherry blossom trees for sale,EUR,20,High,86,,,,,,,,10,30,20,40,70,20,10,10,10,10,10,10
house lawn design,EUR,10,High,100,,,,,,,,10,10,10,10,10,10,10,10,10,20,20,10
grass edging shears,EUR,10,High,100,,,,,,,,0,10,10,10,20,20,30,30,10,10,10,10
giant bamboo plants for sale,EUR,30,High,100,0.31,0.79,,,,,,50,70,20,20,30,20,20,20,40,20,30,20
house front yard design,EUR,30,High,89,,,,,,,,10,10,10,10,40,10,30,40,30,30,50,70
tree town nursery,EUR,40,Low,1,,,,,,,,30,50,40,70,40,50,30,20,20,30,30,20
conifer trees for sale near me,EUR,10,High,100,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
korean succulent nursery,EUR,30,High,100,0.18,0.47,,,,,,20,20,30,10,90,30,50,40,30,10,10,20
flower garden designs for front of house,EUR,30,Medium,50,,,,,,,,10,10,30,90,90,90,20,10,50,10,10,10
ryobi garden vacuum,EUR,10,High,75,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
